subclonal	clonal	count	prop
A1	A1	5836	0.27276126378762383
A2	A2	5805	0.271312394840157
A3	A3	4879	0.22803327724808375
A1	A2	3600	0.16825574873808188
A2	A3	753	0.035193494111048794
A3	A2	335	0.015657132174238177
A1	A3	103	0.004813983922228454
A3	A1	84	0.003925967470555244
A2	A1	1	4.673770798280052e-05
