subclonal	clonal	count	prop
A1	A1	9716	0.4474120464173881
A2	A2	7092	0.3265794805673236
A3	A3	4523	0.2082796095045128
A2	A1	141	0.00649290845459569
A1	A2	133	0.0061245164855406155
A3	A2	63	0.0029010867563087125
A2	A3	42	0.0019340578375391416
A1	A3	5	0.00023024498065942161
A3	A1	1	4.6048996131884326e-05
