subclonal	clonal	count	prop
A2	A2	5427	0.3412134548883999
A1	A1	3405	0.21408362150267213
A3	A3	3259	0.20490411820182333
A1	A2	1207	0.07588808550770199
A2	A1	991	0.06230745048726816
A3	A2	808	0.05080163470606727
A2	A3	707	0.04445143036780887
A1	A3	101	0.006350204338258409
