subclonal	clonal	count	prop
A3	A3	7876	0.3080413016270338
A3	A2	5498	0.21503441802252815
A2	A2	5154	0.20158010012515645
A1	A1	3523	0.13778942428035043
A1	A2	3253	0.1272293491864831
A2	A3	85	0.003324468085106383
A3	A1	71	0.0027769086357947435
A1	A3	62	0.0024249061326658324
A2	A1	46	0.0017991239048811014
