subclonal	clonal	count	prop
A2	A2	15141	0.5198805109188298
A1	A1	9621	0.3303461063040791
A3	A3	4137	0.14204779563246805
A1	A2	106	0.003639609943689054
A2	A1	50	0.0017167971432495537
A2	A3	38	0.0013047658288696607
A3	A2	21	0.0007210548001648125
A1	A3	9	0.00030902348578491963
A3	A1	1	3.4335942864991075e-05
