subclonal	clonal	count	prop
A2	A2	870	0.5120659211300765
A1	A1	404	0.2377869334902884
A3	A3	304	0.1789287816362566
A2	A1	39	0.022954679223072396
A3	A2	30	0.017657445556209534
A2	A3	28	0.0164802825191289
A1	A2	20	0.011771630370806356
A3	A1	4	0.002354326074161271
