sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
93242_N1	0.6550439942983186	0.5011624296660953	0.33545662295185014	0.8567768256000947	0.48875694063055936	0.1496453280989531	3332	12228	8879	4272	5438	1657
