subclonal	clonal	count	prop
A2	A2	10568	0.6387428226050166
A1	A1	4034	0.24381988516168027
A3	A3	1768	0.10686007857358719
A2	A1	65	0.003928679359323058
A1	A2	46	0.002780296161982472
A3	A2	46	0.002780296161982472
A2	A3	16	0.000967059534602599
A1	A3	2	0.00012088244182532487
