subclonal	clonal	count	prop
A2	A2	1890	0.3287528265785354
A1	A1	1350	0.23482344755609671
A3	A3	900	0.15654896503739782
A1	A2	878	0.15272221255870586
A3	A2	513	0.08923291007131676
A2	A3	77	0.013393633675421813
A1	A3	68	0.011828144025047834
A2	A1	66	0.01148025743607584
A3	A1	7	0.001217603061401983
