subclonal	clonal	count	prop
A2	A2	15514	0.4845399462802174
A2	A3	6729	0.21016303329377226
A1	A2	2761	0.08623274408145418
A3	A3	2108	0.06583796614404397
A3	A2	1979	0.06180898244737335
A2	A1	1600	0.049971890811418576
A1	A1	1014	0.03166968580173652
A1	A3	186	0.00580923230682741
A3	A1	127	0.00396651883315635
