subclonal	clonal	count	prop
A1	A1	9248	0.3394633483830709
A2	A2	7645	0.28062254524097935
A3	A3	5710	0.20959512535330177
A1	A2	2703	0.09921814778108137
A3	A2	1268	0.04654406636567192
A2	A3	408	0.014976324193370773
A2	A1	178	0.006533788496127446
A3	A1	66	0.00242264067833939
A1	A3	17	0.0006240135080571156
