subclonal	clonal	count	prop
A2	A2	1209	0.41747237569060774
A3	A3	771	0.2662292817679558
A1	A1	663	0.2289364640883978
A3	A2	89	0.03073204419889503
A1	A2	86	0.029696132596685083
A3	A1	40	0.013812154696132596
A2	A1	21	0.007251381215469613
A2	A3	14	0.004834254143646409
A1	A3	3	0.0010359116022099447
