subclonal	clonal	count	prop
A2	A2	3026	0.45272292040694195
A1	A3	1287	0.19254937163375224
A3	A1	1103	0.16502094554159186
A2	A3	621	0.09290843806104129
A2	A1	440	0.06582884500299221
A3	A2	132	0.019748653500897665
A1	A2	58	0.008677438659485339
A3	A3	16	0.0023937761819269898
A1	A1	1	0.00014961101137043686
