subclonal	clonal	count	prop
A2	A2	8265	0.3865220034606931
A1	A1	7210	0.337183744095777
A1	A2	3493	0.1633540663143619
A3	A3	1290	0.06032829818079783
A3	A2	492	0.023008932329420567
A2	A1	378	0.017677594350652387
A2	A3	223	0.010428845344432494
A1	A3	17	0.0007950240845531497
A3	A1	15	0.0007014918393116027
