subclonal	clonal	count	prop
A1	A3	1437	0.39696132596685085
A1	A1	790	0.21823204419889503
A2	A2	580	0.16022099447513813
A1	A2	468	0.1292817679558011
A3	A2	165	0.04558011049723757
A3	A3	141	0.038950276243093926
A2	A3	39	0.010773480662983425
