sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
88626_N2	0.9513639881115304	0.49416653782036557	0.05217694297503365	0.9158269336527295	0.5021171841215019	0.07942883641817576	1980	4824	3223	12072	21400	8611
