subclonal	clonal	count	prop
A2	A2	11012	0.41883462650235814
A3	A3	7766	0.29537501901719154
A1	A1	6849	0.26049748973071657
A3	A2	255	0.009698767685988133
A2	A1	148	0.005629088696181348
A1	A2	120	0.004564125969876769
A2	A3	115	0.004373954054465236
A1	A3	16	0.0006085501293169025
A3	A1	11	0.0004183782139053705
