subclonal	clonal	count	prop
A2	A2	10873	0.4838896306186026
A3	A3	5644	0.2511793502447708
A1	A1	5454	0.24272363150867823
A1	A2	168	0.007476635514018692
A3	A2	145	0.006453048509123275
A2	A3	98	0.004361370716510903
A2	A1	75	0.0033377837116154874
A1	A3	10	0.0004450378282153983
A3	A1	3	0.0001335113484646195
