sample	emission_TtoN_subclon_A1	emission_TtoN_subclon_A2	emission_TtoN_subclon_A3	emission_TtoN_clon_A1	emission_TtoN_clon_A2	emission_TtoN_clon_A3	count_subclon_A1	count_subclon_A2	count_subclon_A3	count_clon_A1	count_clon_A2	count_clon_A3
93260_N1	0.846288753993303	0.49056162410394405	0.11505168968355622	0.956871965002706	0.5149534193384574	0.04469269544977855	1478	6848	984	10649	30481	6945
