subclonal	clonal	count	prop
A2	A2	9982	0.33660428258303826
A1	A1	8796	0.2966110268082954
A3	A3	7070	0.23840836283931882
A1	A2	1877	0.06329455403810487
A3	A2	1787	0.06025965267239926
A2	A1	96	0.003237228123419322
A2	A3	32	0.001079076041139774
A1	A3	9	0.00030349013657056146
A3	A1	6	0.00020232675771370763
