subclonal	clonal	count	prop
A2	A2	10681	0.43348214285714287
A3	A3	6824	0.27694805194805194
A1	A1	6700	0.2719155844155844
A2	A1	194	0.007873376623376623
A1	A2	81	0.003287337662337662
A2	A3	78	0.0031655844155844158
A3	A2	52	0.0021103896103896102
A1	A3	22	0.0008928571428571428
A3	A1	8	0.0003246753246753247
