subclonal	clonal	count	prop
A1	A2	4236	0.257132451135122
A2	A1	2874	0.17445671967949497
A1	A1	2604	0.1580672574966614
A2	A2	2458	0.14920480757557364
A3	A1	1476	0.08959572659949011
A3	A2	1370	0.08316134514993323
A3	A3	870	0.05281048925579701
A2	A3	586	0.03557120310792764
