subclonal	clonal	count	prop
A3	A3	8704	0.3329762815608263
A2	A2	6937	0.2653787299158378
A1	A1	3855	0.1474751338944147
A1	A2	3226	0.1234123947972456
A3	A2	3111	0.11901300688599847
A2	A3	115	0.004399387911247131
A1	A3	106	0.004055087987758225
A2	A1	70	0.0026778882938026014
A3	A1	16	0.000612088752869166
