subclonal	clonal	count	prop
A2	A2	13721	0.40111673049375857
A3	A2	4812	0.14067296167451107
A2	A3	4701	0.13742801181044814
A1	A2	4041	0.11813371532142544
A2	A1	3729	0.10901277516297833
A1	A1	1332	0.038939398368754936
A3	A1	1024	0.029935393340544333
A3	A3	847	0.02476101382757915
