subclonal	clonal	count	prop
A2	A2	12917	0.38390893419723
A3	A3	9545	0.2836889972062058
A1	A1	6354	0.18884860013077334
A2	A1	2039	0.06060155739166617
A2	A3	964	0.02865125126315164
A1	A2	915	0.02719491172799144
A1	A3	491	0.014593116566605243
A3	A2	362	0.010759079831183498
A3	A1	59	0.0017535516851928906
