subclonal	clonal	count	prop
A3	A3	9211	0.37525462397131915
A2	A2	4043	0.16471115456693555
A1	A1	3674	0.14967815530025258
A2	A3	2584	0.1052717347021918
A1	A2	2420	0.09859040169477715
A3	A2	1966	0.08009451641815367
A2	A1	338	0.01377006436893995
A3	A1	173	0.007047991526114235
A1	A3	137	0.0055813574513158964
