subclonal	clonal	count	prop
A2	A2	3598	0.44584882280049565
A3	A3	1903	0.23581164807930607
A1	A1	1087	0.13469640644361833
A3	A2	982	0.12168525402726146
A1	A2	273	0.03382899628252788
A2	A1	102	0.012639405204460967
A2	A3	101	0.012515489467162329
A3	A1	19	0.0023543990086741014
A1	A3	5	0.0006195786864931846
