subclonal	clonal	count	prop
A2	A2	25701	0.6106055926445083
A1	A1	7558	0.17956332707704736
A3	A3	6709	0.15939274429212896
A2	A3	793	0.018840132094747095
A2	A1	631	0.014991328312465848
A1	A2	445	0.010572331377254045
A3	A2	254	0.006034544201848376
