subclonal	clonal	count	prop
A2	A2	10761	0.4496490055156276
A1	A1	9418	0.39353167307370884
A3	A3	3447	0.1440330937656694
A2	A1	137	0.005724552899883002
A1	A2	90	0.003760655189704162
A3	A2	56	0.002339963229149256
A2	A3	23	0.0009610563262577302
