subclonal	clonal	count	prop
A2	A1	1947	0.1633800453134178
A1	A2	1909	0.16019132331962743
A2	A2	1829	0.15347822438533187
A3	A2	1688	0.14164638751363598
A2	A3	1459	0.122430141814215
A3	A3	1194	0.100193001594361
A1	A1	1143	0.09591340102374758
A3	A1	607	0.05093563816396744
A1	A3	141	0.011831836871695896
