fitness,error free replication,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-10,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,b,p,q,q/p,w_prime,w_prime - e*p_prime - (1-e)*q_prime
0.05,0.0,0.30000000000000004,0.0,0.0,0.05,0.0475,0.04512499999999999,0.04286874999999999,0.21576931076162081,0.8145060315470128,0.48816159358426975,0.7042046251406894,0.587580151446234,0.5992689793848478,0.525,0.033333333333333326,0.09523809523809523,2.8571428571428577,1.0,0.0
0.1,0.0,0.30000000000000004,0.0,0.0,0.09999999999999999,0.09000000000000001,0.08100000000000002,0.07290000000000002,0.3074215599000001,0.6560999999999794,0.3295924908125011,0.5340142413831117,0.41688752679827645,0.4379694167404652,0.55,0.06363636363636363,0.18181818181818182,2.8571428571428577,1.0,0.0
0.15000000000000002,0.0,0.30000000000000004,0.0,0.0,0.15000000000000002,0.1275,0.10837499999999999,0.09211874999999997,0.3251318456592771,0.5220062499999996,0.20117660161923,0.387136313252919,0.27148393145647176,0.3055935209376375,0.575,0.09130434782608697,0.26086956521739135,2.857142857142857,1.0,0.0
0.2,0.0,0.30000000000000004,0.0,0.0,0.2,0.16,0.128,0.10240000000000003,0.3022258176000001,0.40960000000000024,0.11391294922000754,0.2609907278046485,0.15093097760234667,0.20584499022322617,0.6,0.11666666666666667,0.33333333333333337,2.857142857142857,1.0,0.0
0.25,0.0,0.30000000000000004,0.0,0.0,0.25,0.18749999999999997,0.14062499999999997,0.10546875,0.26009273529052745,0.3164062500000003,0.08250000000000005,0.15366621510293854,0.05640625000000027,0.1459787314613418,0.625,0.13999999999999999,0.4,2.8571428571428577,1.0,0.0
0.3,0.0,0.30000000000000004,0.0,0.0,0.3,0.21000000000000005,0.147,0.1029,0.21185247510000002,0.2401000000000001,0.05999999999999997,0.06450589120382735,0.0,0.13,0.65,0.16153846153846152,0.4615384615384615,2.857142857142857,1.0,0.0
0.35000000000000003,0.0,0.30000000000000004,0.0,0.0,0.3500000000000001,0.22750000000000004,0.147875,0.09611875,0.165043506655371,0.17850624999999987,0.04249999999999998,0.012728535854527805,0.0,0.13,0.675,0.18148148148148144,0.5185185185185185,2.8571428571428577,0.9999999999999999,-1.1102230246251565e-16
0.4,0.0,0.30000000000000004,0.0,0.0,0.4000000000000001,0.24,0.144,0.0864,0.12355338240000004,0.1296,0.030000000000000027,0.010770329614268999,0.0,0.13,0.7,0.2,0.5714285714285715,2.857142857142857,1.0,0.0
0.45,0.0,0.30000000000000004,0.0,0.0,0.4500000000000001,0.24750000000000008,0.13612500000000002,0.07486875,0.08897329837880859,0.09150624999999998,0.022499999999999937,0.01,0.0,0.13,0.725,0.21724137931034482,0.6206896551724138,2.857142857142857,1.0,0.0
0.5,0.0,0.30000000000000004,0.0,0.0,0.5,0.25,0.125,0.0625,0.0615234375,0.0625,0.053851648071345036,0.01,0.0,0.13,0.75,0.2333333333333333,0.6666666666666666,2.857142857142857,1.0,0.0
0.55,0.0,0.30000000000000004,0.0,0.0,0.55,0.2475,0.11137499999999999,0.050118749999999976,0.04066574371083982,0.04100624999999997,0.10250000000000004,0.01344944381982023,0.03685650065626148,0.13,0.775,0.24838709677419354,0.7096774193548387,2.857142857142857,1.0,0.0
0.6000000000000001,0.0,0.30000000000000004,0.0,0.0,0.6000000000000001,0.24000000000000005,0.096,0.038400000000000004,0.0254951424,0.025599999999999998,0.15303385246408724,0.03997399154450314,0.08972134640095417,0.1367748514895922,0.8,0.26249999999999996,0.75,2.8571428571428577,0.9999999999999999,0.0
0.6500000000000001,0.0,0.30000000000000004,0.0,0.0,0.6500000000000001,0.22749999999999998,0.07962499999999997,0.02786874999999998,0.014978664526464826,0.015006249999999983,0.2050147861473961,0.08872276914989202,0.14126873244148908,0.16007712996884507,0.8250000000000001,0.27575757575757576,0.787878787878788,2.8571428571428577,1.0,0.0
0.7000000000000001,0.0,0.30000000000000004,0.0,0.0,0.7000000000000001,0.21000000000000002,0.063,0.018899999999999993,0.008094095099999995,0.008099999999999996,0.25803025016458836,0.13856702349404793,0.19178847723468692,0.19369463079806834,0.8500000000000001,0.28823529411764703,0.8235294117647058,2.857142857142857,1.0,0.0
0.7500000000000001,0.0,0.30000000000000004,0.0,0.0,0.7500000000000001,0.1875,0.04687499999999998,0.011718749999999991,0.003905296325683589,0.0039062499999999952,0.3122292968141564,0.18823047811293758,0.241634752292846,0.2330295234279608,0.875,0.3,0.8571428571428572,2.8571428571428577,0.9999999999999999,0.0
0.8,0.0,0.30000000000000004,0.0,0.0,0.8,0.15999999999999998,0.032,0.006399999999999999,0.0015998975999999994,0.0015999999999999994,0.3679939129931364,0.23952352702813987,0.29156049115063587,0.2756583392535042,0.9,0.3111111111111111,0.888888888888889,2.857142857142857,1.0,0.0
0.8500000000000001,0.0,0.30000000000000004,0.0,0.0,0.8500000000000001,0.12749999999999992,0.019124999999999975,0.0028687499999999946,0.0005062442334960925,0.0005062499999999986,0.42570762973621357,0.2938585997391009,0.3417791708700591,0.3203289106771742,0.925,0.3216216216216216,0.918918918918919,2.857142857142857,1.0,0.0
0.9000000000000001,0.0,0.30000000000000004,0.0,0.0,0.9000000000000002,0.08999999999999989,0.008999999999999979,0.0008999999999999968,9.999989999999952e-05,9.999999999999953e-05,0.48567254400470306,0.3513684960266077,0.3945400106453086,0.36630017745013466,0.9500000000000001,0.33157894736842103,0.9473684210526316,2.8571428571428577,1.0,0.0
0.9500000000000001,0.0,0.30000000000000004,0.0,0.0,0.9500000000000003,0.04749999999999998,0.0023749999999999965,0.00011874999999999967,6.249999902343725e-06,6.249999999999976e-06,0.5482350360617472,0.41189717134938575,0.45045466449535765,0.4145015437433559,0.9750000000000001,0.341025641025641,0.9743589743589743,2.8571428571428577,1.0,0.0
1.0,0.0,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6135959582656979,0.47549973711874965,0.5096076922496363,0.4676537180435968,1.0,0.35,1.0,2.857142857142857,1.0,0.0
0.05,0.05,0.30000000000000004,0.0,0.0,0.04823033707865169,0.046998521769662925,0.0450418786837254,0.04292089547051278,0.2163531507606785,0.8168081479175178,0.4904428091907381,0.7070592547407778,0.59034370024503,0.6019091332537942,0.525,0.03170823176448528,0.09369424874768958,2.954887218045113,0.9512469529345583,-1.1102230246251565e-16
0.1,0.05,0.30000000000000004,0.0,0.0,0.09642335766423361,0.08922476277372268,0.08107634141879566,0.07321388917360064,0.30924508335068646,0.660061648969627,0.3333379870608861,0.5391672748299781,0.42178031511992564,0.4424688427372496,0.55,0.06060938695406312,0.1790939028041114,2.954887218045114,0.9524332235638491,-2.220446049250313e-16
0.15000000000000002,0.05,0.30000000000000004,0.0,0.0,0.14458185053380787,0.12668660031138795,0.10882169247539483,0.09284000552757644,0.3282556189927921,0.5270698511518329,0.20534914572047813,0.3941289069845407,0.27783349199554,0.31102873453678853,0.575,0.0870644602685262,0.2572656607934647,2.9548872180451133,0.9535631362743344,-1.1102230246251565e-16
0.2,0.05,0.30000000000000004,0.0,0.0,0.19270833333333334,0.15939114583333336,0.12899405651041668,0.1036151483540365,0.30640133048612606,0.4152913159688804,0.11610252194882886,0.26944771983919547,0.15767126524763825,0.21041479876069089,0.6,0.11137473831123515,0.32909979064898814,2.9548872180451133,0.9546406140963013,-1.1102230246251565e-16
0.25,0.05,0.30000000000000004,0.0,0.0,0.24080508474576273,0.18734483580508474,0.14230763716565145,0.10721083875121036,0.26494635553560686,0.322331603532291,0.08265516419491528,0.1632252892550335,0.062331603532291,0.14876780857951943,0.625,0.13379369138959932,0.39534526854219953,2.9548872180451133,0.9556692242114236,-1.1102230246251565e-16
0.3,0.05,0.30000000000000004,0.0,0.0,0.28887417218543043,0.21055350993377484,0.14947493970198678,0.10515485034916391,0.21699624499473344,0.245942527829644,0.05944649006622518,0.07420922190713153,0.0,0.13,0.65,0.15453612742709105,0.4566368276605022,2.954887218045113,0.9566522174058019,0.0
0.35000000000000003,0.05,0.30000000000000004,0.0,0.0,0.33691747572815534,0.229022478762136,0.1512069633726487,0.09883175821963407,0.17013559569244313,0.18402132391742587,0.04097752123786402,0.015548860861321977,0.0,0.13,0.675,0.1737853168777977,0.513516011526124,2.954887218045113,0.9575925623878648,0.0
0.4,0.05,0.30000000000000004,0.0,0.0,0.3849367088607594,0.242756582278481,0.1482133682278481,0.08948341482949368,0.12832550539978219,0.13460992580341777,0.02724341772151903,0.012940611177460848,0.0,0.13,0.7,0.19169859514687101,0.566447728516694,2.9548872180451125,0.958492975734355,1.1102230246251565e-16
0.45,0.05,0.30000000000000004,0.0,0.0,0.4329334365325078,0.2517602409055728,0.1412026202296585,0.0782093641055302,0.09323774842479896,0.09589433822673084,0.01823975909442721,0.010072055173438229,0.0,0.13,0.725,0.20841180941497356,0.6158333917299595,2.9548872180451133,0.959355948100672,0.0
0.5,0.05,0.30000000000000004,0.0,0.0,0.48090909090909084,0.25603750000000003,0.13088211789772725,0.06596720280007101,0.06516857687117633,0.06620408839311077,0.03391641648341465,0.01,0.0,0.13,0.75,0.22404287901990808,0.662021439509954,2.954887218045113,0.9601837672281776,0.0
0.55,0.05,0.30000000000000004,0.0,0.0,0.5288649851632049,0.255592068805638,0.11795830317124908,0.05357289681994307,0.04364580008237582,0.044011746039965105,0.0801702835600199,0.01165586485379243,0.019378335375400853,0.13,0.775,0.23869466916481483,0.7053158269306183,2.9548872180451133,0.9609785381960078,0.0
0.6000000000000001,0.05,0.30000000000000004,0.0,0.0,0.5768023255813954,0.25042735465116284,0.10313675873546514,0.04170105893387356,0.02781789574391814,0.027932502098103197,0.12832066383235366,0.025164381513669818,0.06774717600966532,0.13163564354138851,0.8,0.2524573278399058,0.7459829311359624,2.954887218045113,0.9617422012948792,0.0
0.6500000000000001,0.05,0.30000000000000004,0.0,0.0,0.6247222222222223,0.2405464930555555,0.0871222937022569,0.03088519324994518,0.016692986141597352,0.016723797770020053,0.17768404980540428,0.06545920058998315,0.11699250180547326,0.14707395296120127,0.8250000000000001,0.265410199556541,0.7842572062084258,2.9548872180451133,0.9624765478424014,0.0
