fitness,error free replication,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-10,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,b,p,q,q/p,w_prime,w_prime - e*p_prime - (1-e)*q_prime
0.4,0.0,0.05,0.05,0.038095238095238106,0.38476190476190475,0.23085714285714284,0.13851428571428573,0.08310857142857143,0.11884658688000004,0.12466285714285719,0.039142857142857174,0.0,0.0,0.0919047619047619,0.7,0.3,0.5714285714285714,1.9047619047619047,0.9999999999999999,0.0
0.45,0.0,0.05,0.05,0.04285714285714287,0.4307142857142858,0.23689285714285713,0.13029107142857144,0.07166008928571428,0.08516015701971678,0.08758455357142857,0.03310714285714289,0.0,0.0,0.08714285714285713,0.725,0.32586206896551717,0.6206896551724138,1.9047619047619053,1.0,0.0
0.5,0.0,0.05,0.05,0.047619047619047616,0.47619047619047616,0.23809523809523808,0.11904761904761904,0.05952380952380952,0.05859374999999999,0.05952380952380952,0.04127777701479873,0.0,0.0006734350297014753,0.08238095238095239,0.75,0.35,0.6666666666666666,1.9047619047619049,1.0,0.0
0.45,0.05,0.05,0.05,0.04275749148622817,0.41157639928640455,0.24032005751016614,0.1359799785887996,0.0758260392633213,0.09094036762107681,0.0935400338650802,0.029679942489833883,0.0,0.0,0.08724250851377183,0.725,0.31595679433010765,0.6153950198813637,1.9477188999404988,0.9673483416394569,0.0
0.5,0.05,0.05,0.05,0.04750807473731552,0.45496330594055345,0.24344364548836817,0.12571232087370696,0.06385378496923422,0.06350564590425092,0.06451886799082138,0.0270161871996587,0.0,0.0,0.08249192526268448,0.75,0.3397083333333333,0.6616527777777776,1.9477084099922317,0.9683333333333333,0.0
0.5,0.1,0.05,0.05,0.04738604172031935,0.43384689672933313,0.24823775914241572,0.132338886150367,0.06832719480221278,0.06875862295407903,0.06986322145535227,0.021762240857584297,0.0,0.0,0.08261395827968065,0.75,0.32906779661016944,0.6564689265536723,1.9949351875697487,0.9355932203389831,0.0
0.5,0.15000000000000002,0.05,0.05,0.047251208384153226,0.4128586755206215,0.2524782349686046,0.1389025642165831,0.07293372995966876,0.07437019061289392,0.07557558695036871,0.01752176503139541,0.0,0.0,0.08274879161584678,0.75,0.31806034482758616,0.6511063218390803,2.047115688666034,0.9017241379310345,1.1102230246251565e-16
0.55,0.15000000000000002,0.05,0.05,0.05197548549324712,0.45165570561345403,0.25524077082968494,0.1280977528270452,0.061015072513127856,0.05157123716352298,0.052015212723440646,0.014851808199014108,0.0,0.007984787276559352,0.07802451450675288,0.775,0.33959456973919816,0.6951771137065669,2.0470795932939945,0.9044105316116049,1.1102230246251565e-16
0.55,0.2,0.05,0.05,0.05181041497152157,0.42877849369406024,0.26080241026622253,0.13556240725367005,0.06588558806068714,0.0566650849739893,0.057160685753838404,0.00919758973377749,0.0,0.0028393142461615936,0.07818958502847843,0.775,0.32778028808534554,0.6899836891235108,2.1050188623418893,0.8701742398360096,1.1102230246251565e-16
1.0,0.9500000000000001,0.05,0.05,0.06610169491525424,0.3744247881355934,0.30701109242584745,0.13853875545716365,0.06251561340004509,0.050974010955685406,0.05140805566609629,0.0,0.0,0.008591944333903707,0.06389830508474577,1.0,0.1343963553530751,1.0,7.440677966101699,0.1776765375854213,0.0
0.8500000000000001,1.0,0.05,0.05,0.04250000000000001,0.42728437500000005,0.26560301953124993,0.13631353935058588,0.06663352102659298,0.06092171680338007,0.06166554509157099,0.004396980468750089,0.0,0.0,0.0875,0.925,0.0815347721822542,0.8592552984639317,10.538513513513514,0.08872901678657076,1.3877787807814457e-17
0.9000000000000001,1.0,0.05,0.05,0.04500000000000001,0.45123750000000024,0.2584409062500001,0.12770303273437503,0.06140794813066408,0.05554418020476714,0.05621061288496095,0.011625147507506633,0.0,0.003789387115039046,0.08499999999999999,0.9500000000000001,0.0861244019138756,0.9064593301435407,10.525,0.09090909090909091,0.0
0.9500000000000001,1.0,0.05,0.05,0.04750000000000001,0.47505937500000006,0.24886890234374998,0.11965490849121091,0.05704220485643919,0.05126931346172234,0.05187460930859983,0.03277949913510888,0.0,0.008646995200597977,0.08249999999999999,0.9750000000000001,0.09069212410501193,0.9533718866654428,10.512179487179488,0.09307875894988067,0.0
0.4,0.0,0.1,0.05,0.04000000000000001,0.38400000000000006,0.23040000000000002,0.13824000000000003,0.082944,0.11861124710400003,0.12441600000000005,0.039599999999999996,0.0,0.0,0.09,0.7,0.28571428571428575,0.5714285714285715,2.0,1.0,0.0
0.45,0.0,0.1,0.05,0.045000000000000005,0.4297500000000001,0.2363625,0.12999937500000003,0.07149965625,0.08496949995176217,0.08738846874999998,0.033637500000000015,0.0,0.0,0.08499999999999999,0.725,0.3103448275862069,0.6206896551724138,2.0,1.0,0.0
0.5,0.0,0.1,0.05,0.05,0.4750000000000001,0.23750000000000004,0.11875000000000002,0.05937500000000001,0.058447265625000015,0.059375,0.04100304866714184,0.0,0.0008838834764831754,0.08,0.75,0.3333333333333333,0.6666666666666666,2.0,1.0,0.0
0.45,0.05,0.1,0.05,0.044886482254697296,0.41140541419298016,0.23991681540360674,0.13547862227137963,0.07542363205631519,0.0903101168663089,0.09288903382102098,0.03008318459639328,0.0,0.0,0.08511351774530271,0.725,0.3006424654867308,0.6155115751301058,2.0473208072373,0.9662930816550095,-1.1102230246251565e-16
0.5,0.05,0.1,0.05,0.04987331081081082,0.4546346336570946,0.24290697686272703,0.12514628915195986,0.06344787674667118,0.06298727870779251,0.06399091277073665,0.027486573665196683,0.0,0.0,0.08012668918918919,0.75,0.32323232323232315,0.6617526617526617,2.0472972972972974,0.9672399672399671,-1.1102230246251565e-16
0.5,0.1,0.1,0.05,0.0497340425531915,0.43438131648936174,0.24780534449800531,0.13151807545451713,0.06765336927463028,0.06782161054114101,0.06890785173029411,0.022194655501994703,0.0,0.0,0.0802659574468085,0.75,0.31281198003327787,0.6566833056017748,2.099290780141844,0.9334442595673877,0.0
0.5,0.15000000000000002,0.1,0.05,0.04958022388059701,0.4142576084421642,0.25219539596329876,0.1378431784544646,0.07198275507545976,0.0729643990406779,0.07414083818401573,0.017804604036701255,0.0,0.0,0.08041977611940299,0.75,0.30205691744153285,0.6514511129895745,2.1567164179104474,0.8985629754860524,-1.1102230246251565e-16
0.55,0.15000000000000002,0.1,0.05,0.0545363488034808,0.4530046722885695,0.25468441984985973,0.12687446250572024,0.060053561531727015,0.050415492146715105,0.05084653502064269,0.015607531864361786,0.0,0.00915346497935731,0.07546365119651921,0.775,0.3224796643184192,0.6954710091972288,2.156635242929659,0.9011450696103467,-1.1102230246251565e-16
