fitness,error free replication,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-10,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,b,p,q,q/p,w_prime,w_prime - e*p_prime - (1-e)*q_prime
0.05,0.0,0.15000000000000002,0.0,0.0,0.05,0.047500000000000014,0.045125000000000005,0.04286875,0.21576931076162095,0.8145060315470131,0.4881615935842699,0.7042046251406896,0.5875801514462342,0.599268979384848,0.525,0.04047619047619047,0.09523809523809523,2.3529411764705883,1.0,0.0
0.1,0.0,0.15000000000000002,0.0,0.0,0.09999999999999996,0.08999999999999998,0.08099999999999999,0.07289999999999998,0.3074215599,0.6560999999999791,0.3295924908125009,0.5340142413831116,0.41688752679827623,0.43796941674046497,0.55,0.0772727272727273,0.18181818181818182,2.3529411764705874,1.0000000000000002,2.220446049250313e-16
0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.15000000000000005,0.12750000000000003,0.108375,0.09211875,0.3251318456592772,0.5220062499999997,0.20117660161923007,0.38713631325291903,0.27148393145647187,0.30559352093763753,0.575,0.11086956521739129,0.2608695652173913,2.3529411764705883,0.9999999999999998,-1.1102230246251565e-16
0.2,0.0,0.15000000000000002,0.0,0.0,0.19999999999999996,0.15999999999999995,0.12799999999999992,0.10239999999999996,0.3022258176,0.4096,0.11391294922000754,0.2609907278046483,0.15093097760234644,0.205844990223226,0.6,0.14166666666666672,0.33333333333333337,2.3529411764705874,1.0000000000000002,2.220446049250313e-16
0.25,0.0,0.15000000000000002,0.0,0.0,0.25,0.18750000000000003,0.14062500000000003,0.10546875000000003,0.2600927352905275,0.3164062500000003,0.08249999999999999,0.15366621510293854,0.05640625000000027,0.1459787314613418,0.625,0.17,0.4,2.3529411764705883,1.0,0.0
0.3,0.0,0.15000000000000002,0.0,0.0,0.3,0.21,0.14700000000000002,0.10290000000000002,0.21185247510000008,0.2401000000000001,0.060000000000000026,0.06450589120382737,0.0,0.13,0.65,0.19615384615384612,0.4615384615384615,2.3529411764705883,1.0,0.0
0.35000000000000003,0.0,0.15000000000000002,0.0,0.0,0.3500000000000001,0.22750000000000004,0.14787499999999998,0.09611874999999996,0.16504350665537096,0.17850624999999987,0.04249999999999998,0.012728535854527788,0.0,0.13,0.675,0.22037037037037033,0.5185185185185184,2.352941176470588,0.9999999999999999,0.0
0.4,0.0,0.15000000000000002,0.0,0.0,0.4,0.24000000000000002,0.144,0.0864,0.12355338240000004,0.1296,0.03,0.010770329614268999,0.0,0.13,0.7,0.24285714285714288,0.5714285714285715,2.3529411764705883,1.0,0.0
0.45,0.0,0.15000000000000002,0.0,0.0,0.45,0.24750000000000003,0.13612500000000002,0.07486875,0.08897329837880856,0.09150624999999997,0.022499999999999992,0.01,0.0,0.13,0.725,0.2637931034482759,0.6206896551724138,2.352941176470588,1.0,0.0
0.5,0.0,0.15000000000000002,0.0,0.0,0.49999999999999994,0.24999999999999997,0.12499999999999999,0.06249999999999999,0.06152343749999999,0.062499999999999986,0.053851648071345,0.01,0.0,0.13,0.75,0.2833333333333333,0.6666666666666666,2.3529411764705883,1.0,0.0
