fitness,error free replication,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-10,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,b,p,q,q/p,w_prime,w_prime - e*p_prime - (1-e)*q_prime
0.05,0.0,0.8,0.0,0.0,0.05,0.0475,0.04512499999999998,0.04286874999999997,0.21576931076162081,0.8145060315470125,0.48816159358426947,0.7042046251406892,0.5875801514462337,0.5992689793848475,0.525,0.009523809523809521,0.09523809523809523,10.000000000000002,1.0,0.0
0.1,0.0,0.8,0.0,0.0,0.1,0.09000000000000001,0.08100000000000002,0.0729,0.30742155990000003,0.6560999999999794,0.3295924908125011,0.5340142413831117,0.41688752679827645,0.4379694167404652,0.55,0.018181818181818177,0.18181818181818182,10.000000000000004,1.0,0.0
0.15000000000000002,0.0,0.8,0.0,0.0,0.15000000000000002,0.1275,0.10837500000000001,0.09211874999999999,0.3251318456592772,0.5220062499999997,0.2011766016192301,0.3871363132529191,0.27148393145647187,0.30559352093763753,0.575,0.02608695652173913,0.26086956521739135,10.000000000000002,1.0,0.0
0.2,0.0,0.8,0.0,0.0,0.2,0.16000000000000003,0.12800000000000003,0.10240000000000002,0.30222581760000017,0.4096000000000003,0.11391294922000753,0.2609907278046485,0.15093097760234672,0.20584499022322622,0.6,0.03333333333333333,0.33333333333333337,10.000000000000002,1.0,0.0
0.25,0.0,0.8,0.0,0.0,0.25,0.1875,0.14062500000000003,0.10546875000000003,0.26009273529052757,0.31640625000000033,0.08250000000000002,0.1536662151029386,0.056406250000000324,0.14597873146134183,0.625,0.039999999999999994,0.4,10.000000000000002,1.0,0.0
0.3,0.0,0.8,0.0,0.0,0.3,0.20999999999999994,0.147,0.10289999999999999,0.2118524751,0.24010000000000004,0.06000000000000008,0.06450589120382731,0.0,0.13,0.65,0.04615384615384614,0.4615384615384615,10.000000000000002,1.0,0.0
0.35000000000000003,0.0,0.8,0.0,0.0,0.3500000000000001,0.22749999999999998,0.14787499999999995,0.09611874999999995,0.1650435066553709,0.17850624999999978,0.04250000000000004,0.01272853585452777,0.0,0.13,0.675,0.051851851851851836,0.5185185185185185,10.000000000000002,1.0,0.0
0.4,0.0,0.8,0.0,0.0,0.4000000000000001,0.24000000000000005,0.14400000000000004,0.08640000000000002,0.12355338240000005,0.12960000000000005,0.02999999999999997,0.01077032961426902,0.0,0.13,0.7,0.05714285714285713,0.5714285714285715,10.000000000000004,0.9999999999999999,-1.1102230246251565e-16
0.45,0.0,0.8,0.0,0.0,0.45,0.24750000000000003,0.13612500000000002,0.07486874999999998,0.0889732983788086,0.09150624999999998,0.022499999999999992,0.01,0.0,0.13,0.725,0.062068965517241365,0.6206896551724138,10.000000000000004,1.0,0.0
0.5,0.0,0.8,0.0,0.0,0.5,0.25,0.125,0.0625,0.0615234375,0.0625,0.053851648071345036,0.01,0.0,0.13,0.75,0.06666666666666665,0.6666666666666666,10.000000000000002,1.0,0.0
0.55,0.0,0.8,0.0,0.0,0.55,0.24750000000000003,0.11137499999999999,0.05011874999999999,0.04066574371083981,0.04100624999999997,0.10250000000000004,0.01344944381982023,0.036856500656261476,0.13,0.775,0.07096774193548386,0.7096774193548387,10.000000000000002,1.0,0.0
0.6000000000000001,0.0,0.8,0.0,0.0,0.6000000000000001,0.23999999999999994,0.09599999999999997,0.03839999999999998,0.025495142399999983,0.025599999999999984,0.15303385246408727,0.03997399154450315,0.08972134640095418,0.1367748514895922,0.8,0.075,0.7500000000000001,10.000000000000002,1.0,0.0
0.6500000000000001,0.0,0.8,0.0,0.0,0.6500000000000001,0.2275,0.07962499999999997,0.02786874999999998,0.014978664526464826,0.015006249999999985,0.2050147861473961,0.08872276914989202,0.14126873244148908,0.16007712996884507,0.8250000000000001,0.07878787878787878,0.787878787878788,10.000000000000002,1.0,0.0
0.7000000000000001,0.0,0.8,0.0,0.0,0.7000000000000001,0.21000000000000002,0.063,0.01889999999999999,0.008094095099999992,0.008099999999999993,0.25803025016458836,0.13856702349404793,0.19178847723468692,0.19369463079806834,0.8500000000000001,0.08235294117647056,0.8235294117647058,10.000000000000004,1.0,0.0
