fitness,error free replication,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-10,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,b,p,q,q/p,w_prime,w_prime - e*p_prime - (1-e)*q_prime
0.05,0.0,0.75,0.0,0.0,0.05,0.04749999999999998,0.04512499999999997,0.04286874999999997,0.2157693107616208,0.8145060315470125,0.48816159358426947,0.7042046251406892,0.5875801514462337,0.5992689793848475,0.525,0.011904761904761904,0.09523809523809523,8.0,1.0,0.0
0.1,0.0,0.75,0.0,0.0,0.10000000000000002,0.09000000000000001,0.08100000000000002,0.0729,0.30742155990000003,0.6560999999999794,0.3295924908125011,0.5340142413831117,0.41688752679827645,0.4379694167404652,0.55,0.022727272727272728,0.18181818181818182,8.0,1.0,0.0
0.15000000000000002,0.0,0.75,0.0,0.0,0.15000000000000002,0.1275,0.10837499999999999,0.09211874999999997,0.32513184565927716,0.5220062499999996,0.20117660161923,0.387136313252919,0.27148393145647176,0.3055935209376375,0.575,0.03260869565217392,0.26086956521739135,8.0,1.0,0.0
0.2,0.0,0.75,0.0,0.0,0.2,0.16,0.128,0.1024,0.3022258176000001,0.40960000000000024,0.11391294922000754,0.2609907278046485,0.15093097760234667,0.20584499022322617,0.6,0.04166666666666667,0.33333333333333337,8.0,1.0,0.0
0.25,0.0,0.75,0.0,0.0,0.25,0.18750000000000003,0.14062500000000003,0.10546875000000004,0.26009273529052757,0.31640625000000033,0.08249999999999999,0.1536662151029386,0.056406250000000324,0.14597873146134183,0.625,0.05,0.4,8.0,1.0,0.0
0.3,0.0,0.75,0.0,0.0,0.3,0.21000000000000002,0.147,0.1029,0.21185247510000002,0.24010000000000006,0.06,0.06450589120382733,0.0,0.13,0.65,0.05769230769230769,0.4615384615384615,8.0,1.0,0.0
0.35000000000000003,0.0,0.75,0.0,0.0,0.35000000000000003,0.22749999999999998,0.14787499999999995,0.09611874999999996,0.1650435066553709,0.1785062499999998,0.04250000000000004,0.01272853585452777,0.0,0.13,0.675,0.06481481481481481,0.5185185185185185,8.0,1.0,0.0
0.4,0.0,0.75,0.0,0.0,0.4,0.24000000000000002,0.14400000000000002,0.0864,0.12355338240000004,0.12960000000000005,0.03,0.01077032961426901,0.0,0.13,0.7,0.07142857142857144,0.5714285714285715,8.0,1.0,0.0
0.45,0.0,0.75,0.0,0.0,0.45,0.24750000000000003,0.13612500000000002,0.07486874999999998,0.0889732983788086,0.09150624999999998,0.022499999999999992,0.01,0.0,0.13,0.725,0.07758620689655173,0.6206896551724138,8.0,1.0,0.0
0.5,0.0,0.75,0.0,0.0,0.5,0.25,0.125,0.0625,0.0615234375,0.0625,0.053851648071345036,0.01,0.0,0.13,0.75,0.08333333333333333,0.6666666666666666,8.0,1.0,0.0
0.55,0.0,0.75,0.0,0.0,0.55,0.2475,0.111375,0.05011874999999999,0.040665743710839815,0.04100624999999997,0.10250000000000004,0.01344944381982023,0.036856500656261476,0.13,0.775,0.08870967741935484,0.7096774193548387,8.0,1.0,0.0
0.6000000000000001,0.0,0.75,0.0,0.0,0.6,0.2399999999999999,0.09599999999999997,0.03839999999999998,0.025495142399999983,0.02559999999999998,0.15303385246408716,0.03997399154450307,0.08972134640095408,0.13677485148959218,0.8,0.09375000000000001,0.7500000000000001,8.0,1.0,0.0
0.6500000000000001,0.0,0.75,0.0,0.0,0.6500000000000002,0.22749999999999998,0.07962499999999999,0.02786874999999998,0.014978664526464826,0.015006249999999985,0.20501478614739618,0.08872276914989212,0.1412687324414892,0.16007712996884513,0.8250000000000001,0.0984848484848485,0.787878787878788,8.0,1.0,0.0
0.7000000000000001,0.0,0.75,0.0,0.0,0.7000000000000002,0.21,0.06299999999999999,0.01889999999999999,0.008094095099999995,0.008099999999999994,0.25803025016458847,0.13856702349404804,0.19178847723468703,0.19369463079806842,0.8500000000000001,0.10294117647058823,0.8235294117647058,8.0,1.0,0.0
0.7500000000000001,0.0,0.75,0.0,0.0,0.7500000000000002,0.18749999999999994,0.046874999999999965,0.011718749999999991,0.003905296325683588,0.0039062499999999944,0.3122292968141565,0.18823047811293767,0.2416347522928461,0.23302952342796088,0.875,0.10714285714285716,0.8571428571428573,8.0,1.0,0.0
0.8,0.0,0.75,0.0,0.0,0.8000000000000002,0.16,0.032,0.0064,0.0015998975999999994,0.0015999999999999994,0.3679939129931365,0.23952352702813995,0.291560491150636,0.2756583392535043,0.9,0.11111111111111112,0.888888888888889,8.0,1.0,0.0
0.8500000000000001,0.0,0.75,0.0,0.0,0.8500000000000001,0.12749999999999995,0.01912499999999998,0.002868749999999994,0.0005062442334960926,0.0005062499999999987,0.42570762973621357,0.2938585997391009,0.3417791708700591,0.3203289106771742,0.925,0.11486486486486487,0.918918918918919,8.0,1.0,0.0
0.9000000000000001,0.0,0.75,0.0,0.0,0.9000000000000002,0.0899999999999999,0.00899999999999998,0.0008999999999999968,9.999989999999951e-05,9.999999999999952e-05,0.48567254400470306,0.3513684960266077,0.3945400106453086,0.36630017745013466,0.9500000000000001,0.11842105263157895,0.9473684210526316,8.0,1.0,0.0
0.9500000000000001,0.0,0.75,0.0,0.0,0.9500000000000001,0.04749999999999995,0.002374999999999995,0.00011874999999999958,6.249999902343719e-06,6.24999999999997e-06,0.548235036061747,0.4118971713493856,0.4504546644953575,0.4145015437433557,0.9750000000000001,0.12179487179487179,0.9743589743589743,8.0,1.0,0.0
1.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6135959582656979,0.47549973711874965,0.5096076922496363,0.4676537180435968,1.0,0.125,1.0,8.0,1.0,0.0
0.05,0.05,0.75,0.0,0.0,0.04936170212765959,0.04745591755319149,0.04515007058261302,0.0429005381577317,0.21593490302679785,0.8151315529580088,0.4887389328014642,0.7050219807060573,0.5883611054419816,0.6000205715114368,0.525,0.011313535701616579,0.09467643034510717,8.36842105263158,0.9503369989357926,-2.220446049250313e-16
0.1,0.05,0.75,0.0,0.0,0.09869718309859159,0.08998290052816903,0.0811153191433759,0.0730185736471085,0.30793028192345806,0.6571860235827343,0.3305120992820977,0.5355229762185356,0.41829752683616955,0.439275219552935,0.55,0.02160612467166378,0.18080914856813377,8.36842105263158,0.9506694855532064,0.0
0.15000000000000002,0.05,0.75,0.0,0.0,0.14800699300699305,0.12758532561188815,0.10863825423063266,0.09236295969571306,0.32600383820642403,0.5234064674547728,0.20210728435395084,0.38923667340480206,0.2733497471977252,0.3071715631732088,0.575,0.031010789669918278,0.25951134513247404,8.36842105263158,0.9509975498774936,-2.220446049250313e-16
0.2,0.05,0.75,0.0,0.0,0.19729166666666673,0.16026744791666672,0.12846041243489587,0.10279328342569993,0.30339682815495966,0.41118718955607125,0.11407836683231302,0.26360742845691465,0.1528830752197286,0.20709573908323003,0.6,0.03963838664812239,0.33171070931849794,8.36842105263158,0.9513212795549372,-1.1102230246251565e-16
0.25,0.05,0.75,0.0,0.0,0.24655172413793103,0.18803340517241376,0.1413223919046336,0.10602013395901387,0.26146222366953936,0.318072344826008,0.08196659482758625,0.15672982437439267,0.05807234482600798,0.14674414513060116,0.625,0.04758203799654577,0.3981865284974093,8.368421052631579,0.9516407599309153,0.0
0.3,0.05,0.75,0.0,0.0,0.29578767123287675,0.21088722174657537,0.14796388448469608,0.10360535950458685,0.21331347571718226,0.24175586303126506,0.05911277825342465,0.06755328962492663,0.0,0.13,0.65,0.0549205427379758,0.4595982260704292,8.368421052631582,0.951956074124914,-2.220446049250313e-16
0.35000000000000003,0.05,0.75,0.0,0.0,0.3450000000000001,0.2288328125,0.14912370654296872,0.09696231395217891,0.16649961290829143,0.1800811670048521,0.04116718750000001,0.01353693499891636,0.0,0.13,0.675,0.061721028904799774,0.5165075576770087,8.36842105263158,0.9522673031026251,-1.1102230246251565e-16
0.4,0.05,0.75,0.0,0.0,0.3941891891891892,0.24187398648648653,0.1455398285472973,0.08735609346917231,0.12492703925163758,0.1310409023078548,0.028126013513513487,0.011431959601636545,0.0,0.13,0.7,0.06804103755323268,0.5693960511033682,8.368421052631579,0.9525745257452574,0.0
