fitness,error free replication,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-10,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,b,p,q,q/p,w_prime,w_prime - e*p_prime - (1-e)*q_prime
0.05,0.0,0.55,0.0,0.0,0.049999999999999996,0.04749999999999999,0.04512499999999998,0.04286874999999997,0.2157693107616208,0.8145060315470125,0.48816159358426947,0.7042046251406892,0.5875801514462337,0.5992689793848475,0.525,0.021428571428571425,0.09523809523809523,4.444444444444445,1.0,0.0
0.1,0.0,0.55,0.0,0.0,0.09999999999999999,0.09,0.08099999999999999,0.0729,0.3074215598999999,0.6560999999999791,0.3295924908125009,0.5340142413831116,0.41688752679827623,0.43796941674046497,0.55,0.040909090909090916,0.18181818181818182,4.444444444444444,1.0000000000000002,2.220446049250313e-16
0.15000000000000002,0.0,0.55,0.0,0.0,0.15000000000000002,0.1275,0.10837499999999999,0.09211874999999997,0.32513184565927716,0.5220062499999996,0.20117660161923,0.387136313252919,0.27148393145647176,0.3055935209376375,0.575,0.05869565217391305,0.26086956521739135,4.444444444444445,1.0,0.0
0.2,0.0,0.55,0.0,0.0,0.2,0.16,0.128,0.1024,0.30222581760000006,0.40960000000000024,0.11391294922000754,0.2609907278046485,0.15093097760234667,0.20584499022322617,0.6,0.075,0.33333333333333337,4.4444444444444455,1.0,0.0
0.25,0.0,0.55,0.0,0.0,0.24999999999999997,0.1875,0.14062500000000003,0.10546875000000003,0.2600927352905275,0.3164062500000003,0.08250000000000002,0.15366621510293857,0.05640625000000027,0.1459787314613418,0.625,0.09,0.4,4.444444444444445,1.0,0.0
0.3,0.0,0.55,0.0,0.0,0.3,0.21000000000000002,0.14700000000000002,0.10290000000000002,0.21185247510000002,0.24010000000000006,0.06,0.06450589120382734,0.0,0.13,0.65,0.10384615384615382,0.4615384615384615,4.4444444444444455,1.0,0.0
0.35000000000000003,0.0,0.55,0.0,0.0,0.35000000000000003,0.2275,0.14787499999999995,0.09611874999999996,0.16504350665537093,0.1785062499999998,0.04250000000000001,0.01272853585452777,0.0,0.13,0.675,0.11666666666666665,0.5185185185185185,4.444444444444445,1.0,0.0
0.4,0.0,0.55,0.0,0.0,0.4,0.24,0.144,0.08639999999999999,0.12355338240000004,0.1296,0.030000000000000027,0.010770329614268999,0.0,0.13,0.7,0.1285714285714286,0.5714285714285715,4.444444444444445,1.0,0.0
0.45,0.0,0.55,0.0,0.0,0.44999999999999996,0.24750000000000003,0.13612500000000002,0.07486875,0.0889732983788086,0.09150624999999998,0.022499999999999992,0.01,0.0,0.13,0.725,0.1396551724137931,0.6206896551724138,4.444444444444445,1.0,0.0
0.5,0.0,0.55,0.0,0.0,0.5,0.24999999999999994,0.12499999999999997,0.062499999999999986,0.061523437499999986,0.062499999999999986,0.05385164807134506,0.01,0.0,0.13,0.75,0.14999999999999997,0.6666666666666666,4.4444444444444455,1.0,0.0
