fitness,error free replication,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-10,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,b,p,q,q/p,w_prime,w_prime - e*p_prime - (1-e)*q_prime
0.05,0.0,0.6000000000000001,0.0,0.0,0.05,0.0475,0.04512499999999999,0.042868749999999976,0.21576931076162081,0.8145060315470126,0.4881615935842695,0.7042046251406892,0.5875801514462338,0.5992689793848476,0.525,0.019047619047619042,0.09523809523809523,5.000000000000001,1.0,0.0
0.1,0.0,0.6000000000000001,0.0,0.0,0.1,0.09000000000000002,0.08100000000000003,0.07290000000000003,0.3074215599000001,0.6560999999999796,0.32959249081250125,0.5340142413831119,0.4168875267982766,0.43796941674046536,0.55,0.036363636363636355,0.18181818181818182,5.000000000000002,1.0,0.0
0.15000000000000002,0.0,0.6000000000000001,0.0,0.0,0.15000000000000002,0.1275,0.10837499999999999,0.09211874999999997,0.32513184565927716,0.5220062499999996,0.20117660161923,0.387136313252919,0.27148393145647176,0.3055935209376375,0.575,0.05217391304347826,0.26086956521739135,5.000000000000001,1.0,0.0
0.2,0.0,0.6000000000000001,0.0,0.0,0.2,0.16,0.128,0.1024,0.3022258176000001,0.40960000000000024,0.11391294922000754,0.2609907278046485,0.15093097760234667,0.20584499022322617,0.6,0.06666666666666667,0.33333333333333337,5.000000000000001,1.0,0.0
0.25,0.0,0.6000000000000001,0.0,0.0,0.25,0.18750000000000003,0.14062500000000003,0.10546875000000004,0.2600927352905276,0.3164062500000004,0.08249999999999999,0.15366621510293865,0.05640625000000038,0.14597873146134183,0.625,0.07999999999999999,0.4,5.000000000000001,1.0,0.0
0.3,0.0,0.6000000000000001,0.0,0.0,0.3,0.21000000000000002,0.14700000000000002,0.10289999999999999,0.21185247510000002,0.24010000000000006,0.06,0.06450589120382734,0.0,0.13,0.65,0.09230769230769229,0.4615384615384615,5.000000000000001,1.0,0.0
0.35000000000000003,0.0,0.6000000000000001,0.0,0.0,0.3500000000000001,0.2275,0.14787499999999998,0.09611874999999996,0.16504350665537093,0.17850624999999984,0.04250000000000001,0.012728535854527788,0.0,0.13,0.675,0.10370370370370367,0.5185185185185185,5.000000000000001,1.0,0.0
0.4,0.0,0.6000000000000001,0.0,0.0,0.4,0.24,0.14399999999999993,0.08639999999999998,0.1235533824,0.12959999999999997,0.030000000000000027,0.010770329614268978,0.0,0.13,0.7,0.11428571428571428,0.5714285714285715,5.000000000000001,1.0,0.0
0.45,0.0,0.6000000000000001,0.0,0.0,0.45000000000000007,0.2475,0.136125,0.07486874999999997,0.08897329837880856,0.09150624999999997,0.02250000000000002,0.01,0.0,0.13,0.725,0.12413793103448273,0.6206896551724138,5.000000000000002,1.0,0.0
0.5,0.0,0.6000000000000001,0.0,0.0,0.5,0.25,0.125,0.0625,0.0615234375,0.0625,0.053851648071345036,0.01,0.0,0.13,0.75,0.1333333333333333,0.6666666666666666,5.000000000000001,1.0,0.0
0.55,0.0,0.6000000000000001,0.0,0.0,0.55,0.24750000000000003,0.11137499999999997,0.050118749999999976,0.040665743710839815,0.04100624999999997,0.10250000000000004,0.01344944381982023,0.03685650065626148,0.13,0.775,0.14193548387096772,0.7096774193548387,5.000000000000001,1.0,0.0
0.6000000000000001,0.0,0.6000000000000001,0.0,0.0,0.6000000000000001,0.23999999999999994,0.09599999999999997,0.03839999999999998,0.025495142399999983,0.025599999999999984,0.15303385246408727,0.03997399154450315,0.08972134640095418,0.1367748514895922,0.8,0.15,0.7500000000000001,5.000000000000001,1.0,0.0
0.6500000000000001,0.0,0.6000000000000001,0.0,0.0,0.6500000000000001,0.2274999999999999,0.07962499999999997,0.02786874999999998,0.014978664526464826,0.015006249999999985,0.2050147861473961,0.08872276914989202,0.14126873244148908,0.16007712996884507,0.8250000000000001,0.15757575757575756,0.787878787878788,5.000000000000001,1.0,0.0
0.7000000000000001,0.0,0.6000000000000001,0.0,0.0,0.7000000000000001,0.21000000000000002,0.063,0.01889999999999999,0.008094095099999995,0.008099999999999994,0.25803025016458836,0.13856702349404793,0.19178847723468692,0.19369463079806834,0.8500000000000001,0.16470588235294112,0.8235294117647058,5.000000000000002,1.0,0.0
0.7500000000000001,0.0,0.6000000000000001,0.0,0.0,0.7500000000000001,0.1875,0.04687499999999998,0.011718749999999993,0.00390529632568359,0.003906249999999996,0.3122292968141564,0.18823047811293758,0.241634752292846,0.2330295234279608,0.875,0.1714285714285714,0.8571428571428573,5.000000000000002,0.9999999999999999,-1.1102230246251565e-16
0.8,0.0,0.6000000000000001,0.0,0.0,0.8000000000000002,0.16,0.032,0.0063999999999999994,0.0015998975999999994,0.0015999999999999994,0.3679939129931365,0.23952352702813995,0.291560491150636,0.2756583392535043,0.9,0.17777777777777776,0.888888888888889,5.000000000000001,1.0,0.0
0.8500000000000001,0.0,0.6000000000000001,0.0,0.0,0.8500000000000001,0.12749999999999992,0.019124999999999975,0.002868749999999994,0.0005062442334960925,0.0005062499999999987,0.42570762973621357,0.2938585997391009,0.3417791708700591,0.3203289106771742,0.925,0.18378378378378377,0.918918918918919,5.000000000000001,1.0,0.0
0.9000000000000001,0.0,0.6000000000000001,0.0,0.0,0.9000000000000001,0.0899999999999999,0.00899999999999998,0.0008999999999999969,9.999989999999951e-05,9.999999999999952e-05,0.48567254400470294,0.3513684960266076,0.3945400106453084,0.36630017745013455,0.9500000000000001,0.1894736842105263,0.9473684210526316,5.000000000000001,1.0,0.0
0.9500000000000001,0.0,0.6000000000000001,0.0,0.0,0.9500000000000001,0.04749999999999996,0.002374999999999995,0.00011874999999999962,6.24999990234372e-06,6.249999999999971e-06,0.548235036061747,0.4118971713493856,0.4504546644953575,0.4145015437433557,0.9750000000000001,0.19487179487179482,0.9743589743589743,5.000000000000001,1.0,0.0
1.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6135959582656979,0.47549973711874965,0.5096076922496363,0.4676537180435968,1.0,0.19999999999999996,1.0,5.000000000000001,1.0,0.0
0.05,0.05,0.6000000000000001,0.0,0.0,0.04898148148148148,0.047356898148148155,0.04514611872685184,0.042918733765613414,0.2160568996122364,0.8155965491319641,0.48919867313583576,0.7056068772017119,0.5889252356827073,0.600559423724268,0.525,0.018106414894555715,0.09434395129268508,5.210526315789476,0.9505867819641753,-1.1102230246251565e-16
