s,efr,repair,duplex rate,r-u,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,MRCA 0 all 4,MRCA 1 all 4,MRCA 2 all 4,MRCA 3 all 4
0.7,0.05,0.2,0.05,0.15,0.07613748063242423,0.611587780239797,0.21351815137530614,0.068679228517957,0.020908651683521316,0.00916870755099434,0.172437677704102,0.06132876559063449,0.11180463002259765,0.08070339928880425,0.4733770970094821,0.48514455905855003,0.5015605493133583,0.51152260046899
0.7,0.05,0.2,0.15,0.05,0.18740358625404208,0.5415630382866574,0.18564958691066746,0.05944708543775776,0.018183126526316738,0.007753576584558509,0.1294010898833034,0.1084763613362834,0.12836991324761785,0.03224642341544149,0.48047709328277616,0.4859237975019931,0.4995033794423315,0.5090028748676048
0.7,0.05,0.3,0.05,0.25,0.08591280790648673,0.6071025435207946,0.21015401595344405,0.06721893342698039,0.020882456228365022,0.008729242963929162,0.1694555873734807,0.058697143047198065,0.10853887387894033,0.07169512088299775,0.4824087591240876,0.4872483498775966,0.49949271902602055,0.5148801194141245
0.7,0.05,0.3,0.15,0.15,0.2062088876983064,0.5303449712771974,0.18070561855721246,0.05746048754353067,0.01772479685686222,0.007555238066890893,0.13064390382766564,0.1260501233522125,0.14343412292681199,0.032444761933109106,0.47659257120862203,0.4897201331986381,0.4997392044362698,0.5108348441681775
0.7,0.05,0.3,0.25,0.05,0.2868699210325628,0.4788026142075786,0.16069422463488836,0.05117713142379191,0.01573608639677242,0.0067200223044059405,0.1715088258302614,0.20513041766104292,0.2181586906330705,0.03327997769559406,0.47811110952306085,0.4902079997259781,0.4986859898451254,0.5113763819900657
0.7,0.05,0.4,0.05,0.35,0.09893096055810885,0.6015730868782758,0.20624359185780555,0.06498842053186683,0.01980339998996207,0.008460540183980899,0.16584097374946075,0.056657314137591994,0.10622915014720505,0.060731740382741685,0.48217132917814176,0.4870563276203189,0.5014427255345038,0.5116946160635482
0.7,0.05,0.4,0.15,0.25,0.22860987635256616,0.5181720916380803,0.17463407639448053,0.0547313618865885,0.016611332325917428,0.0072412614023670595,0.13772207077703416,0.1477299865726445,0.16355719589938666,0.03275873859763294,0.4814242979832095,0.48881391289539783,0.501594820780041,0.5102781136638452
0.7,0.05,0.4,0.25,0.15,0.312483178123486,0.4636647467298272,0.1546177172489279,0.048115052663688075,0.014735963826236745,0.00638334140783406,0.19315450460638076,0.230849203834751,0.24284884225827766,0.03361665859216594,0.47988802756244614,0.4897931541572338,0.4994197516537078,0.511187768040276
0.7,0.05,0.4,0.35,0.05,0.3695573390512575,0.4271719680782792,0.14055598758767526,0.04356016277963594,0.01333343400101171,0.005821108502140447,0.24749676663284118,0.2885479100201696,0.2983254008091574,0.034178891497859555,0.48142397466673476,0.49127318681124454,0.5002551500013429,0.5100095328884652
0.7,0.05,0.5,0.05,0.45,0.11490230876123826,0.5926266972492424,0.20208776306316864,0.06331932562072025,0.019153175174538333,0.007910730131092098,0.15950668492992018,0.0577770642508787,0.1042811749262339,0.04818882541476088,0.4877604546116859,0.48937763087267283,0.501719067147177,0.5159968270756213
0.7,0.05,0.5,0.15,0.35,0.2565339691883534,0.5004501903218395,0.16813521854411553,0.05252634389572971,0.015815651720347983,0.00653862632961383,0.1509665481698657,0.17517250145148205,0.1896697587519338,0.03346137367038617,0.4861423764916612,0.4922078566642678,0.5025667540717214,0.5154273554793711
0.7,0.05,0.5,0.25,0.25,0.3418350496152538,0.4454182913423477,0.14748029438876867,0.04571603215995189,0.01378776600726606,0.005762566486411878,0.22059582207052383,0.26052418182338105,0.27139125879846804,0.03423743351358812,0.48489436873603,0.4929391974147281,0.5008690420482652,0.513802027172741
0.7,0.05,0.5,0.35,0.15,0.40024683386527937,0.40704702512065843,0.1337030392441326,0.041156686377958225,0.01249289943971982,0.005353515952251542,0.27731363448177865,0.3196441690893753,0.32851035498708403,0.034646484047748456,0.4841331427404533,0.4925203807076021,0.4991594583855488,0.5151424883328368
0.7,0.05,0.5,0.45,0.05,0.44131332488594277,0.3804921128599304,0.12377521563535199,0.03800278554449017,0.011491243686273689,0.004925317388010988,0.3180371268090626,0.36145712125463386,0.36924357222085996,0.03507468261198901,0.48571112183315274,0.49457354384741703,0.5004371245664007,0.5150179112703224
0.7,0.05,0.6,0.05,0.55,0.13694691816843138,0.5830086048864536,0.19239283961252968,0.06130605948290543,0.018441904494775962,0.007903673354903985,0.15557123117226412,0.06789763711226068,0.10795433446857565,0.03949139251697302,0.4862848365152513,0.4918556701030928,0.4969280433197959,0.5070261437908496
0.7,0.05,0.6,0.15,0.45,0.2916625359373451,0.48025747425965526,0.15699839963743997,0.049455451854579446,0.015083063065614865,0.006543075245365322,0.17767984444351223,0.21039544216188058,0.22288225519296231,0.03345692475463468,0.48637952801786927,0.49259079046313087,0.4985792251138875,0.5064432989690721
0.7,0.05,0.6,0.25,0.35,0.3769673977994748,0.42426169474428627,0.13691060297898702,0.043122399416701845,0.013031012384121571,0.005706892676428505,0.25569081792416193,0.29640846331584325,0.30561464038890174,0.03429310732357149,0.48738420371420677,0.49383641297325237,0.5013614158725074,0.5064836003051106
0.7,0.05,0.6,0.35,0.25,0.43451354638651646,0.3866055397391858,0.12354144111632383,0.038712235632721616,0.011454615929534732,0.005172621195717551,0.31212849174382773,0.3548670970023883,0.36254771842832034,0.03482737880428245,0.48859290247828807,0.4945721068522829,0.5000180316636013,0.5073080906893773
0.7,0.05,0.6,0.45,0.15,0.4727812454146303,0.36137792476043207,0.1144696396792969,0.035964347927506954,0.010602315353040547,0.00480452686509325,0.3502236604387355,0.3938694857764953,0.4007649898378595,0.03744437959879894,0.4892209993554086,0.4952160831225078,0.5021857025472474,0.5068521811905011
