s,efr,repair,duplex rate,r-u,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,MRCA 0 all 4,MRCA 1 all 4,MRCA 2 all 4,MRCA 3 all 4
0.3,0.05,0.4,0.35,0.05,0.14005948264865628,0.22261683372384206,0.16944498526361018,0.12747816395995998,0.09436660378245194,0.24603393062147955,0.10055501473638984,0.1295083839029602,0.06005948264865628,0.0,0.09629949189914677,0.09671582375825567,0.09893418915170965,0.10206446176532546
0.3,0.05,0.5,0.25,0.25,0.1306347665643555,0.22399153527986918,0.17124443628286856,0.12869347744344464,0.09591017602770271,0.2495256084017594,0.09875556371713146,0.12670592308822207,0.05063476656435549,0.0,0.09317892763906553,0.09756002342377514,0.1017208803554103,0.10613576136440851
0.3,0.05,0.5,0.35,0.15,0.15128458067979053,0.22007601584146924,0.16837363817039736,0.12596289150334383,0.09208942016160619,0.24221345364339286,0.10162636182960266,0.13445748688502082,0.07128458067979053,0.0,0.09454859279858081,0.0978214297485251,0.1018825658036445,0.10359322814695382
0.3,0.05,0.5,0.45,0.05,0.1670543690761959,0.21690093790987156,0.1653715756390903,0.12311613749412259,0.09048108094731372,0.23707589893340592,0.10486596829910928,0.142937083792668,0.08710951360840562,0.0,0.09521516924672246,0.0978065546649933,0.10168350168350168,0.10527638190954774
0.3,0.05,0.6,0.25,0.35,0.14327038427305444,0.22479780194264928,0.17120080492241013,0.12547889013583066,0.09272086993537401,0.24253124879068147,0.09879919507758989,0.12714070617405468,0.06327038427305444,0.0,0.09500979134310217,0.10165260802203477,0.10267857142857142,0.10801850424055513
0.3,0.05,0.6,0.35,0.25,0.16394621243244953,0.2199380589703884,0.16655342413804,0.12291818095629366,0.09116550263881427,0.23547862086401417,0.10352181726634375,0.1382318836894806,0.08394623528452656,0.0,0.09589899281962315,0.09986349594080035,0.09885679047483516,0.10862578737626945
0.3,0.05,0.6,0.45,0.15,0.1786667909627844,0.21644171288928546,0.16358478881867639,0.1207758741235459,0.0891469513047763,0.23138388190093157,0.10804002154578643,0.14806817804614905,0.0987309325695654,0.0,0.09570661896243292,0.10115366866635903,0.10001221150323605,0.1081155584959753
0.3,0.05,0.6,0.55,0.05,0.19001533539719828,0.21455197091443767,0.16125715795459114,0.11859948192778004,0.08771617453634833,0.22785987926964452,0.11280924631925811,0.15568902711879196,0.11015014772334698,0.0,0.09603119426895988,0.10111096238789988,0.10015671748112266,0.10906097147561625
0.3,0.05,0.7,0.25,0.45,0.1612289907977793,0.22079897439240356,0.16757385135208544,0.12273611246917202,0.09063155264387297,0.23703051834468672,0.10243352158949588,0.13663756722626155,0.0812289907977793,0.0,0.09359838274932615,0.10111696107858092,0.10516078838174274,0.10684252456404356
0.3,0.05,0.7,0.35,0.35,0.17990299433410556,0.2165794656879333,0.1636862153039887,0.12004234236579292,0.0885111625929493,0.23127781971523023,0.1081607599818589,0.14866131092993656,0.09996153426143654,0.0,0.09462718240571043,0.10203918112255118,0.10326000530082163,0.106035417419588
0.3,0.05,0.7,0.45,0.25,0.19330610949178956,0.2130746587400075,0.16024790049349225,0.11885659865516146,0.08796282935557416,0.22655190326397506,0.11469446488634688,0.15861099578667018,0.11351755282656845,0.0,0.09621916172134513,0.102935699048522,0.0999954977263518,0.10938448464246692
0.3,0.05,0.7,0.55,0.15,0.203504923406825,0.2108931146247982,0.15855341803975698,0.11690472375928916,0.08639685493511455,0.22374696523421614,0.11963703018403156,0.16640422037332056,0.12384022556085228,0.0,0.09492521044025919,0.10246895544192841,0.10092884069799075,0.10921357790427999
0.3,0.05,0.8,0.15,0.65,0.15461871856016432,0.22509616890915737,0.16760369706358463,0.12330507737028076,0.09051191450105307,0.23886442359575988,0.10239630293641538,0.13095392584629775,0.07461871856016432,0.0,0.0947877969154565,0.10083513764305599,0.10499532661750961,0.10798983625070581
0.3,0.05,0.8,0.25,0.55,0.18337838843282656,0.21770293395501103,0.16180154262047072,0.11889586071774014,0.0880434513032911,0.23017782297066045,0.11069532612096111,0.14999059992007746,0.103403905667936,0.0,0.09413037598052475,0.10025062656641603,0.10315757204169221,0.10773884021693785
0.3,0.05,0.8,0.35,0.45,0.19956784788245463,0.21335830212234708,0.1595217516565831,0.11643138384711418,0.08630557956400653,0.22481513492749447,0.11735015101429895,0.16221863319752713,0.11975217074416575,0.0,0.09325826476107983,0.1009137147229599,0.10384684847390284,0.1070603761134939
0.3,0.05,0.8,0.45,0.35,0.21170469037834774,0.2096421205107616,0.1550469982523263,0.11633838741674933,0.08664367924676838,0.22062412419504668,0.12604589488722542,0.17280892634131553,0.1321113588423419,0.0,0.09668302840993603,0.10255351107773188,0.100990099009901,0.10928407091622683
0.3,0.05,0.8,0.55,0.25,0.21937214134453892,0.20756245062699566,0.15442879997875716,0.11508307941502532,0.08541612729771175,0.21813740133697118,0.12992980197855314,0.17916228709403836,0.13992600336380673,0.0,0.09562428130484779,0.10253622029615889,0.10226539999140266,0.108502538071066
0.3,0.15,0.5,0.35,0.15,0.1481934124597932,0.2143162409183268,0.1691346824319765,0.12767951534418512,0.09379709536412917,0.24687905348158923,0.10086531756802353,0.13951236310505424,0.06842986643425501,0.0,0.09036175056918797,0.09596277637839351,0.10231403493217484,0.10411650713488754
0.3,0.15,0.5,0.45,0.05,0.16447514196901689,0.2116145533278044,0.16610216704546174,0.1245212304614547,0.09175914964199118,0.2415277575542711,0.10399416612623996,0.1471418471788932,0.08489031350264761,0.0,0.09168591224018476,0.09663136480583977,0.10321301978122499,0.10595353093700748
0.3,0.15,0.6,0.25,0.35,0.13958974566661267,0.21881581078891948,0.1720395269722987,0.12772355418759113,0.0938866839462174,0.2479446784383606,0.0979604730277013,0.1328022625599959,0.059601510825642856,0.0,0.08993979836077465,0.10077734591893392,0.10110640301318267,0.1097106619104241
0.3,0.15,0.6,0.35,0.25,0.16109563981739336,0.2150772974871171,0.1666489722251713,0.1251133124811146,0.0925691512384748,0.23949562675072888,0.10335683513306158,0.1419449315905796,0.08124491244024291,0.0,0.0936834634492548,0.09944562575941676,0.09820640987944722,0.10718015665796345
0.3,0.15,0.6,0.45,0.15,0.17591019210427544,0.21209267410516258,0.16366738321902616,0.12285119596000955,0.09040843484491759,0.23507011976660866,0.10751632250167596,0.15083327513122033,0.0962356002334177,0.0,0.09310625751639058,0.10035715434859552,0.09923695951298837,0.10698811243195201
0.3,0.15,0.6,0.55,0.05,0.18775188365165585,0.21069446878102915,0.16119385549909468,0.12032007476198821,0.08879738333041294,0.23124233397581917,0.1122895548453503,0.1579832290618365,0.10815295345827232,0.0,0.09332711152589827,0.1010173814210074,0.0996086672947315,0.10733009708737865
0.3,0.15,0.7,0.25,0.45,0.1562326430215028,0.217068498430079,0.16891669783838315,0.12472087144784122,0.09147481892066515,0.24158647034152866,0.10108330216161687,0.13863280988358603,0.07628898717048438,0.0,0.09112675034462744,0.10078328981723238,0.10327472822439941,0.10778878487685177
0.3,0.15,0.7,0.35,0.35,0.17492355836912565,0.2132654250692682,0.16488975368309677,0.12184033786752509,0.08926409798875569,0.2358168270222286,0.10616438421239381,0.14950024381466148,0.09516215861861502,0.0,0.09196227188845602,0.10166498486377397,0.10185436946000326,0.1061966440977333
0.3,0.15,0.7,0.45,0.25,0.18936132439749678,0.2103842113828355,0.16101519388102317,0.12046365747932478,0.08928439335434142,0.22949121950497833,0.1128706132488258,0.1586751199590916,0.10978325311587608,0.0,0.09371459822649322,0.10309060862838859,0.099324665778472,0.10715382253607614
0.3,0.15,0.7,0.55,0.15,0.20016935863258586,0.20817312215775444,0.1589963932883801,0.11843186451309393,0.08752077779520151,0.22670848361298415,0.11804820234099835,0.16668966452666778,0.12074994738575433,0.0,0.09291175733266482,0.10208509099674581,0.10036294776708221,0.10767438165351412
0.3,0.15,0.8,0.15,0.65,0.1491701549533671,0.2240214437835059,0.16927370199015937,0.12495410149078358,0.091044282881692,0.24153631490049204,0.10072629800984065,0.13011259728148322,0.0691701549533671,0.0,0.0928,0.10170463858383871,0.1044468546637744,0.10858066411989421
0.3,0.15,0.8,0.25,0.55,0.17643642558463682,0.21632853234216096,0.16396933560477,0.12095400340715502,0.08897320737184451,0.23333849568943266,0.10729705437752335,0.1474503966947785,0.09650628919559467,0.0,0.09282422646477946,0.10064431452094022,0.10365997638724911,0.10840802390098164
0.3,0.15,0.8,0.35,0.45,0.19304330591616292,0.2121098008126053,0.1614309780992964,0.1182836190664949,0.08696858586859578,0.2281637102368447,0.11348608981872883,0.1593554202748349,0.11331833150762483,0.0,0.09163244353182752,0.10114931788450757,0.10411295273173726,0.10774128686327078
0.3,0.15,0.8,0.45,0.35,0.20618872549019607,0.20890576625386997,0.15654024767801858,0.1173406862745098,0.08802567079463364,0.22299890350877194,0.12250107656414315,0.16973570464425256,0.1266754769608302,0.0,0.09529209353249395,0.1031608197290726,0.10007210548001648,0.10787412395217809
0.3,0.15,0.8,0.55,0.25,0.21487983337616143,0.20673122438767091,0.15566209983905652,0.11602131486766118,0.08651050190021504,0.2201950256292349,0.12682646224116292,0.1766904631992677,0.1355309184571233,0.0,0.09422205438066465,0.10294069543030977,0.10252400191146445,0.10718657107885994
0.3,0.25,0.5,0.45,0.05,0.16146806853582554,0.20713265835929387,0.16684839044652128,0.12527907580477673,0.09304906542056075,0.2462227414330218,0.10316205590574089,0.15089125268584302,0.08247796476548519,0.0,0.08794565697978214,0.0941563528121573,0.10327524505990353,0.10620110863596333
0.3,0.25,0.6,0.35,0.25,0.15594495661605207,0.21031893980477223,0.16821447939262474,0.1266607917570499,0.09477528470715835,0.24408554772234273,0.10178552060737528,0.1447765126104687,0.07655951516250382,0.0,0.0911214953271028,0.09882760565650055,0.09948619786419505,0.1067032378913567
0.3,0.25,0.6,0.45,0.15,0.17134163868226782,0.20772719943353501,0.16475157565602674,0.12429980580346188,0.09244316070639867,0.23943661971830985,0.10585775169957172,0.15294390679574704,0.09216244674978083,0.0,0.09108019639934534,0.09946000674991562,0.09987234042553192,0.10705019740552736
