# drivers,s,efr,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,MRCA 0 all 4,MRCA 1 all 4,MRCA 2 all 4,MRCA 3 all 4
5,0.4,0.15,0.2,0.05,0.00866064322831328,0.15153784935162212,0.15055474930948926,0.13295257712653902,0.10308506156078835,0.453209119423248,0.1400954784396925,0.32338899303424423,0.20498007195751514,0.24159007795024326,0.06486486486486487,0.09113376583256101,0.09670398009950248,0.0954225352112676
5,0.4,0.15,0.2,0.15,0.025311399208337873,0.1768892762465047,0.16839161854958784,0.1376693176453499,0.10585757344663543,0.3858808149035843,0.10177842190220227,0.25166348830833546,0.13305831076389266,0.1730820745975403,0.08608321377331421,0.10223773352494354,0.11472935087340953,0.10920601424426273
5,0.4,0.15,0.3,0.05,0.010459003955996315,0.1536877472497697,0.1484853411369425,0.12198558499972904,0.10177206958218175,0.4636102530753807,0.14750080249928962,0.33138800214379216,0.21413652192522178,0.24912690482748326,0.07253886010362694,0.09026798307475317,0.0927007299270073,0.09373611728120836
5,0.4,0.15,0.3,0.15,0.027988291431091866,0.17201972813665342,0.15950920245398773,0.12991699747383617,0.106219174786479,0.4043466057179518,0.11314138744217024,0.2704796648417548,0.15211196228559565,0.18711536279885596,0.08452722063037249,0.10675990675990676,0.10633484162895927,0.10740740740740741
5,0.4,0.15,0.4,0.05,0.010564733000384172,0.1472659751568703,0.14611345882955565,0.1201178127801255,0.09348187988218722,0.4824561403508772,0.16076422418801656,0.3510595229734718,0.2340448092773907,0.26661117299590437,0.030303030303030304,0.07391304347826087,0.08588957055214724,0.09275053304904052
5,0.4,0.15,0.4,0.15,0.028210772202506625,0.16751269035532995,0.15911234895108037,0.12380396208615965,0.09739005435515026,0.42397017204977316,0.119287246532199,0.28935768771536935,0.17216600998968318,0.20416192824957927,0.05573248407643312,0.09493161705551086,0.09599096555618294,0.10087082728592163
5,0.4,0.15,0.5,0.05,0.011577072538860103,0.15123056994818654,0.13916774611398963,0.11366580310880829,0.09132124352331607,0.49303756476683935,0.17290046184238744,0.35924859848063284,0.2429741421399423,0.27471750025042224,0.06293706293706294,0.07601713062098502,0.07795229784758581,0.08262108262108261
5,0.4,0.15,0.5,0.15,0.03249432638745616,0.16721683515576646,0.14952547967815144,0.11754693624922632,0.09315040231070765,0.44006602021869196,0.13461811479771887,0.30432748335878745,0.18764283660287143,0.21611844975756314,0.07301587301587302,0.0879086983343615,0.09141083132114522,0.09170688898639755
5,0.4,0.15,0.6,0.05,0.01293425975414217,0.14751469802244788,0.13522180652057722,0.10689470871191876,0.08957776590058793,0.5078567610903261,0.18577543646587255,0.37448883250611836,0.25828264392694045,0.2880090340648692,0.04132231404958678,0.07608695652173914,0.0616600790513834,0.073
5,0.4,0.15,0.6,0.15,0.03634884884884885,0.15628128128128127,0.14508258258258258,0.11273773773773774,0.09565815815815816,0.4538913913913914,0.14513545016980894,0.32223886718498407,0.20409298559932165,0.22859038466624043,0.0757314974182444,0.07806244995996797,0.07460112117291937,0.08546059933407325
5,0.4,0.25,0.2,0.05,0.00828102748035234,0.12073421593965926,0.14420591803365157,0.12964818819557994,0.10770610264254443,0.4894245477082125,0.1667269705203788,0.37087795328285306,0.24997863703971196,0.28004050928253477,0.05732484076433121,0.08519003931847968,0.09326993416239941,0.09397884458909683
5,0.4,0.25,0.2,0.15,0.023778071334214,0.14577667262413552,0.16174527935348512,0.13746211826870774,0.11038153702696402,0.42085632139249357,0.11570792341055,0.29860318919170037,0.17715489961801772,0.2083630243612445,0.09313725490196079,0.0906183368869936,0.10353110737448955,0.105992085924251
5,0.4,0.25,0.3,0.05,0.009910131724732242,0.12298411916779516,0.14600517050350856,0.1213221716114736,0.10451803520866675,0.4952603717838237,0.16929167447222337,0.3743526578189295,0.25447892577875975,0.28373521517476635,0.062111801242236024,0.07357357357357357,0.08136593591905565,0.09081684424150177
5,0.4,0.25,0.3,0.15,0.027034075104311543,0.14560152990264255,0.15525034770514604,0.12595618915159945,0.1070931849791377,0.43906467315716274,0.12905858482469248,0.31422423456019377,0.19390536229230204,0.22205095332959598,0.07877813504823152,0.09462686567164179,0.09966405375139978,0.09730848861283643
5,0.4,0.25,0.4,0.05,0.011082379017362394,0.12567417805688955,0.14155892131510897,0.11895086811968969,0.09685999261174733,0.505873660879202,0.17983684048845702,0.38249536733512796,0.2633461938198163,0.2917825538297554,0.04666666666666667,0.06584362139917696,0.087160751565762,0.08509316770186336
5,0.4,0.25,0.4,0.15,0.02861903361756346,0.14387925120062728,0.1540233264726061,0.12305204351661277,0.09923551896501029,0.4511908262275801,0.136083513113989,0.3253571935976612,0.2057870268781828,0.2321753375114923,0.07191780821917808,0.08889645776566757,0.09799554565701558,0.09597769812823577
5,0.4,0.25,0.5,0.05,0.010561056105610561,0.1321074964639321,0.1373880245167374,0.11768033946251769,0.09542668552569543,0.5068363979255068,0.18350315496004682,0.3806489772194626,0.262030765244469,0.29127304828004835,0.0625,0.06709493219129194,0.08442004118050789,0.07772435897435898
5,0.4,0.25,0.5,0.15,0.03178845607051464,0.1448962183679272,0.14796701734432754,0.12050042649985783,0.09371623542792153,0.46113164628945125,0.14654143743486445,0.3338609119351977,0.21469633707761063,0.23928749690709364,0.06618962432915922,0.08791208791208792,0.08916218293620293,0.0778669183577159
5,0.4,0.25,0.6,0.05,0.012123484564429446,0.1313585801774778,0.13460817397825273,0.11673540807399076,0.08936382952130983,0.5158105236845394,0.1917692490911197,0.3891305018627622,0.27078662656002733,0.2987670529157007,0.030927835051546393,0.08468125594671741,0.06499535747446611,0.06316916488222699
5,0.4,0.25,0.6,0.15,0.035256190410864946,0.14205363879552782,0.14596337197338638,0.11399958844913917,0.09678304410453392,0.4659441662665478,0.15090223592599455,0.33965894408323466,0.22020135068668747,0.24282926754585385,0.06420233463035019,0.07967165620473202,0.07424812030075188,0.07641395908543923
5,0.4,0.35,0.2,0.05,0.00669833150651565,0.09615150407989283,0.13378394836195348,0.12921690415296552,0.10857386432834003,0.5255754475703325,0.19936655601971354,0.4155739219028815,0.2930996547111956,0.3192642148154639,0.05454545454545454,0.077897403419886,0.0810195721438325,0.09566446748350613
5,0.4,0.35,0.2,0.15,0.023942537909018357,0.11878859159070862,0.14991389087243248,0.1347502835300542,0.11068173226361995,0.4619229638341664,0.14536865414790148,0.34867389428530293,0.22586861781966625,0.25050912302999695,0.07017543859649122,0.0876944837340877,0.10002801905295601,0.0963216957605985
5,0.4,0.35,0.3,0.05,0.008789481206231242,0.10311562098042018,0.13277118765185078,0.1253394311847935,0.10668858082035158,0.5232956981563527,0.19840716733172745,0.41008215342038007,0.28816460305595953,0.31427553419735427,0.06504065040650407,0.06860706860706861,0.08019375672766416,0.09122006841505131
5,0.4,0.35,0.3,0.15,0.02407178805431583,0.1235875035609154,0.14533282689203306,0.12961732029246986,0.10867913778368626,0.4687114234165796,0.15300856412412825,0.3520331108320892,0.22990395328091093,0.25474367986462254,0.07692307692307693,0.09719554360353438,0.10160078405749755,0.09706959706959707
5,0.4,0.35,0.4,0.05,0.009329496904699626,0.10837910890225826,0.13070014822565176,0.12119626820123812,0.0999215275961287,0.5304734501700236,0.20505293928745805,0.41368099160819893,0.2927483523768409,0.3187806679412882,0.09345794392523364,0.07160096540627514,0.0867244829886591,0.07985611510791367
5,0.4,0.35,0.4,0.15,0.027002164502164503,0.12462121212121212,0.1449134199134199,0.12754329004329004,0.10232683982683982,0.47359307359307357,0.15622520904884366,0.355531381622939,0.23392117104734866,0.25745752725083043,0.07014028056112225,0.08901432913590969,0.0948469006721434,0.08824777259227833
5,0.4,0.35,0.5,0.05,0.011023271350629105,0.10499944326912371,0.1327246409085848,0.12159002338269681,0.0984300189288498,0.5312326021601158,0.2042445205379984,0.41577643869488745,0.2946950684569869,0.31980047569857123,0.0707070707070707,0.06680805938494168,0.087248322147651,0.06868131868131869
5,0.4,0.35,0.5,0.15,0.03080628803245436,0.12531693711967545,0.14509381338742394,0.12461967545638945,0.0943838742393509,0.4797794117647059,0.15986709000356017,0.3602579024623068,0.23930706682427838,0.2611810300271082,0.051440329218107,0.0768841679312089,0.09174311926605505,0.07884028484231943
5,0.4,0.35,0.6,0.05,0.012559101654846336,0.11450945626477542,0.13460401891252954,0.11524822695035461,0.09160756501182032,0.5314716312056738,0.20316428513581392,0.41088609836257395,0.2912974733479832,0.3167448134474247,0.03529411764705882,0.0696774193548387,0.059275521405049394,0.06923076923076923
5,0.4,0.35,0.6,0.15,0.03303762618537779,0.13306821657999388,0.14285714285714285,0.11440807586417864,0.09842459467727134,0.4782043438360355,0.16065304002948486,0.3550940316519786,0.23488352568347073,0.25682443052245757,0.07407407407407407,0.06666666666666667,0.07226980728051392,0.06818181818181818
5,0.4,0.45,0.2,0.05,0.007738797169811321,0.07650353773584906,0.11762971698113207,0.12455778301886793,0.11180719339622641,0.5617629716981132,0.23718027116052257,0.45855868173811926,0.3348918561756129,0.3569248218200633,0.05714285714285714,0.07610789980732177,0.07268170426065163,0.09289940828402367
5,0.4,0.45,0.3,0.05,0.00798611111111111,0.08689236111111111,0.11805555555555555,0.12118055555555556,0.10824652777777778,0.5576388888888889,0.2337577571829647,0.44958910189690293,0.3267845013943631,0.34974621229342795,0.06521739130434782,0.07792207792207792,0.06764705882352941,0.07951289398280802
