# drivers,s,efr,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,MRCA 0 all 4,MRCA 1 all 4,MRCA 2 all 4,MRCA 3 all 4
3,0.6,0.15,0.2,0.05,0.019241537286841436,0.2915754644947824,0.24550776278951386,0.16345125986256046,0.10348689233901756,0.1767370832272843,0.024492237210486156,0.03684990919702131,0.0,0.11081222070340914,0.08994708994708994,0.21106843575418993,0.22247563756997718,0.21208346309560885
3,0.6,0.15,0.2,0.15,0.0462006509126928,0.31406537427479836,0.24748832602235743,0.15639592472053204,0.09091552285269562,0.14493420121692374,0.022511673977642588,0.01743691859072521,0.0,0.08379934908730721,0.14548238897396631,0.25095742284298267,0.2528587764436821,0.2449672019904999
3,0.6,0.15,0.3,0.05,0.016091954022988506,0.2959925442684063,0.24429947188567877,0.16657347002174588,0.1032618825722274,0.1737806772289531,0.025700528114321247,0.03581211023803341,0.0,0.1140975610888671,0.11196911196911197,0.19626364399664148,0.2126144455747711,0.20141738157403954
3,0.6,0.15,0.3,0.15,0.04645214521452145,0.318976897689769,0.24294554455445544,0.1526815181518152,0.08915016501650165,0.1497937293729373,0.02705445544554458,0.012722721445194726,0.0,0.08354785478547855,0.13232682060390763,0.23900672529746508,0.23756155544235014,0.22831667116995408
3,0.6,0.15,0.4,0.05,0.01970797095667438,0.30184313412590763,0.24080427670948695,0.15902018670709328,0.10173142902736775,0.17689300247347003,0.029195723290513065,0.026295233042178345,0.0,0.11029202904332562,0.10121457489878542,0.20037007665873646,0.21040424121935056,0.1916708479678876
3,0.6,0.15,0.4,0.15,0.04949420182580804,0.3239575622995312,0.23636812237848506,0.1474956822107081,0.09074759437453737,0.15193683691093018,0.033631877621514955,0.007495682210708093,0.0,0.08050579817419196,0.13060817547357925,0.23214013709063214,0.23799582463465555,0.2151221144195383
3,0.6,0.15,0.5,0.05,0.0191866527632951,0.3086548488008342,0.24421272158498436,0.15318039624608967,0.09801876955161627,0.1767466110531804,0.025787278415015658,0.01739066706414298,0.0,0.11081334723670491,0.16847826086956522,0.19898648648648648,0.1959863364645602,0.1756296800544588
3,0.6,0.15,0.5,0.15,0.05373564945603174,0.3272224559716295,0.23213319709082167,0.1434152791969706,0.09028069964536875,0.15321271863917774,0.03786680290917835,0.0034152791969706,0.0,0.07626435054396827,0.15436241610738255,0.22850844966936076,0.22578974624546866,0.20201173512154233
3,0.6,0.15,0.6,0.05,0.022750623807426977,0.313518273888155,0.22985468956406868,0.15441068545427858,0.10318508733303977,0.17628063995303098,0.040145310435931336,0.01580128566449987,0.0,0.10724937619257302,0.11612903225806452,0.1802434456928839,0.18518518518518517,0.15399239543726237
3,0.6,0.15,0.6,0.15,0.06475199758781848,0.32700135685210313,0.22561435248002412,0.14352480024121816,0.09045680687471733,0.1486506859641188,0.044385647519975896,0.003524800241218151,0.0,0.06524800241218152,0.1362048894062864,0.19940064545873676,0.21082525893752088,0.18487394957983194
