# drivers,s,efr,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,MRCA 0 all 4,MRCA 1 all 4,MRCA 2 all 4,MRCA 3 all 4
3,0.5,0.05,0.3,0.05,0.010507136349832979,0.29875493470999087,0.21737017916793197,0.15116914667476467,0.09626480412997267,0.22593379896750684,0.05262982083206805,0.051826793497248995,0.0,0.11949286365016702,0.06936416184971098,0.17361252287050213,0.17630623079072366,0.13941341904379267
3,0.5,0.15,0.2,0.05,0.01142824326652501,0.24073967725262735,0.22293688623442257,0.16212025498191007,0.11514385803709871,0.2476310802274163,0.04706311376557745,0.10651510435243265,0.0,0.11859071201426648,0.06030150753768844,0.15696564885496184,0.1620298815043792,0.16330145235565002
3,0.5,0.15,0.2,0.15,0.024898072279618415,0.26101413133832085,0.2243597355816807,0.16276768396469143,0.10810275897557693,0.21885761786011163,0.04564026441831931,0.07421330474147743,0.0,0.10513836257555434,0.1271860095389507,0.18304519259933272,0.18242766407904024,0.17461089494163423
3,0.5,0.15,0.3,0.05,0.008985608985608986,0.2454896454896455,0.2216918216918217,0.16265356265356265,0.11253071253071253,0.24864864864864866,0.04830817830817832,0.10382024263395499,0.0,0.1210434807304396,0.0546875,0.14812696597083214,0.16149461684610514,0.15451014242555028
3,0.5,0.15,0.3,0.15,0.028876856865195057,0.2644731361932528,0.22421213383312508,0.15627747697718544,0.10551159239205886,0.22064880373918275,0.04578786616687494,0.07071431330630633,0.0,0.10112314313480494,0.10897435897435898,0.17707786526684163,0.17089783281733747,0.1631625703286941
3,0.5,0.15,0.4,0.05,0.011379030073150907,0.25169330804659984,0.2156597128149553,0.15614557933712633,0.11288720310665583,0.2522351666215118,0.05434028718504472,0.100719428089052,0.0,0.118642026601927,0.06349206349206349,0.14890563329745246,0.1637353433835846,0.13765182186234817
3,0.5,0.15,0.4,0.15,0.031550831895832174,0.2703800567581103,0.21707194925157197,0.1531356073674253,0.10500250403427745,0.2228590506927828,0.052928050748428046,0.06686988241746834,0.0,0.09844916810416783,0.08818342151675485,0.16896480757357482,0.173288900281979,0.15588662790697674
3,0.5,0.15,0.4,0.25,0.04936035758323058,0.28317663378545005,0.22279593094944514,0.15135635018495686,0.09717940813810111,0.19613131935881628,0.04720406905055488,0.04177495006759852,0.0,0.08063964241676942,0.14754098360655737,0.1926792760919853,0.18401937046004843,0.1855906313645621
3,0.5,0.15,0.5,0.05,0.011935712597494682,0.26483100921767905,0.2180335618057197,0.1510281257385961,0.10872134247222878,0.24545024816828173,0.05196643819428032,0.08630742775993133,0.0,0.11806428740250532,0.07920792079207921,0.142347166443552,0.13279132791327913,0.12832550860719874
3,0.5,0.15,0.5,0.15,0.03704205322678946,0.27798469560506534,0.21385521771517574,0.1482359314688156,0.10293221371978059,0.21994988826437326,0.05614478228482428,0.058558602637818744,0.0,0.09295794677321054,0.10603290676416818,0.16297198538367844,0.15737808739708675,0.14664230242119689
