# drivers,s,efr,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,MRCA 0 all 4,MRCA 1 all 4,MRCA 2 all 4,MRCA 3 all 4
4,0.4,0.15,0.2,0.05,0.007762991128010139,0.16450147866497677,0.1677228559357837,0.13925855513307986,0.10752006759611323,0.41323405154203635,0.1075412310689774,0.2812102208178841,0.16297472326211043,0.20699610367775576,0.05442176870748299,0.10754414125200643,0.09729219143576827,0.10731892301858172
4,0.4,0.15,0.2,0.15,0.019871971095314772,0.1872128185995366,0.1781801044653026,0.14185288457762243,0.11110238385107804,0.3617798374111456,0.09181989553469741,0.22543178113391923,0.10693051279979035,0.15743705666158045,0.09288537549407115,0.10614642332704007,0.1174785100286533,0.1168327796234773
4,0.4,0.15,0.3,0.05,0.008871673122579032,0.1656878670498563,0.16131450705985256,0.13238785455454205,0.1031488191928027,0.42858927902036736,0.11905231795879472,0.2939948888097384,0.17712185857821547,0.21850291673276653,0.06338028169014084,0.09502262443438914,0.10069713400464755,0.08636149126946673
4,0.4,0.15,0.3,0.15,0.025158886697348237,0.18014464168310323,0.17589305281612974,0.13337716414639492,0.10422967346044269,0.3811965811965812,0.0941145542136165,0.2454355139216584,0.12758158519280016,0.1691107247045643,0.08710801393728224,0.10997566909975669,0.11363070022427112,0.09628655931646402
4,0.4,0.15,0.4,0.05,0.010299769408147579,0.16218293620292082,0.15987701767870868,0.1261337432744043,0.10545734050730207,0.4360491929285165,0.12356610887809615,0.30228266389061226,0.18530011116266917,0.22443836059668446,0.07462686567164178,0.07677725118483412,0.10144230769230769,0.09932967702620353
4,0.4,0.15,0.4,0.15,0.029526265230800344,0.17781485413822742,0.1672480914100814,0.12715506345113503,0.1033419283078012,0.3949137974619546,0.10382858986621746,0.25869326506064205,0.14135529447807865,0.17772777152213437,0.08904109589041095,0.09695763434745522,0.1033857315598549,0.1021868787276342
4,0.4,0.15,0.5,0.05,0.011054675829100687,0.16572054576237427,0.16123892042625237,0.1261826511303655,0.09919330743949806,0.43660989941240913,0.12261179854129106,0.30079559533768746,0.184762863483969,0.2239337528905798,0.05405405405405406,0.07211538461538461,0.0932674490426189,0.10023677979479084
4,0.4,0.15,0.5,0.15,0.032570740517760384,0.17633955448524985,0.17182420228777845,0.12564720048163758,0.0975316074653823,0.39608669476219144,0.0994850189968468,0.2601194780888594,0.14291893854155344,0.17718239097538935,0.07763401109057301,0.09286445885967907,0.09285213735108619,0.10876856732151413
4,0.4,0.15,0.6,0.05,0.012993971868720696,0.17588747488278633,0.15726724715338244,0.12498325519089082,0.09819156061620897,0.4306764902880107,0.12359927278219482,0.2909958002921905,0.17628493755636132,0.21660059701990575,0.05154639175257732,0.07692307692307693,0.06984667802385008,0.09110396570203644
4,0.4,0.15,0.6,0.15,0.036873482004857586,0.18767939942592185,0.16081548539044674,0.12386840362110842,0.09693088982115257,0.3938323397365128,0.11005722081313005,0.25314965286658286,0.13767976024390255,0.17179082486118172,0.05389221556886228,0.0988235294117647,0.08970251716247139,0.1051693404634581
4,0.4,0.25,0.2,0.05,0.007180236095898747,0.13143483023001096,0.15772179627601315,0.14208348545697944,0.11311914323962517,0.4484605087014726,0.1315037500725721,0.32966959580526944,0.20823340903035903,0.24325388059616615,0.03389830508474576,0.08842592592592592,0.09799382716049383,0.10149892933618844
