# drivers,s,efr,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,MRCA 0 all 4,MRCA 1 all 4,MRCA 2 all 4,MRCA 3 all 4
2,0.8,0.15,0.2,0.05,0.009602380308358128,0.6078577224776847,0.274344062753584,0.08148498782796862,0.019948606978631322,0.0067622396537733295,0.15955893598213286,0.060868115910316295,0.11026038549089268,0.13375611066787757,0.4647887323943662,0.5416620313716765,0.5974858269657383,0.612448132780083
2,0.8,0.15,0.3,0.05,0.012938520319555401,0.6168808614102119,0.2691038555053838,0.07684960055574852,0.01806182702327197,0.006165335185828413,0.1685767369086657,0.06782754926643829,0.11850266999466658,0.13447530242698924,0.5167785234899329,0.5634853603603603,0.6124556308486608,0.6135593220338983
2,0.8,0.15,0.3,0.15,0.06908390989959944,0.6081256827758414,0.23914061280757426,0.06440201841543984,0.014513863600894761,0.004733912500650262,0.16307792158579557,0.06443701974157931,0.11353177967737502,0.08526751024436464,0.5406626506024096,0.5702309666381523,0.6171416140961496,0.617124394184168
2,0.8,0.15,0.4,0.05,0.01723741668581935,0.6330728568145254,0.2597104113996782,0.06952424729947139,0.01700758446334176,0.0034474833371638705,0.1852743443570258,0.08169438932141931,0.13353653388782866,0.13925203435896572,0.54,0.5703394445452895,0.6150442477876106,0.6181818181818182
2,0.8,0.15,0.4,0.15,0.08247624007290717,0.6113787267282906,0.23056893633641454,0.05813045176409322,0.014190860565030595,0.003254784533263898,0.16826529283381103,0.06755313370273681,0.11693887376540386,0.07904740462232253,0.5572217837411207,0.578896933560477,0.6228119706380576,0.6270996640537514
2,0.8,0.15,0.5,0.15,0.10540227986122584,0.6192796960185032,0.20890467536758633,0.05270113993061292,0.011234098793986453,0.002478110028085247,0.18205962925284408,0.07583881435845705,0.12723448750260355,0.07434394678207547,0.5760188087774295,0.6015739629185007,0.6263345195729537,0.6426332288401254
2,0.8,0.15,0.5,0.35,0.2564415513967996,0.5305126118795769,0.1623949010035259,0.04054787089774885,0.007831570382424735,0.0022714944399240575,0.16773694567725814,0.17826286665774707,0.19335357306077725,0.03779076896284408,0.572316234796404,0.6201431492842536,0.6392484342379958,0.6362876254180602
2,0.8,0.15,0.6,0.05,0.03470031545741325,0.6753041910770617,0.22893195132942767,0.046642631816133394,0.011266336187471835,0.0031545741324921135,0.2305845615571552,0.11878169058905462,0.17244429859486046,0.15406061067388419,0.6168831168831169,0.630296963630297,0.6161417322834646,0.6811594202898551
2,0.8,0.15,0.6,0.15,0.13636363636363635,0.6205673758865248,0.19084461637653127,0.04061895551257253,0.009456264775413711,0.002149151085321298,0.1900914777328438,0.08904644734201156,0.1388526214484658,0.07142401160209265,0.5681639085894405,0.6200865800865801,0.6171171171171171,0.6613756613756614
2,0.8,0.15,0.6,0.45,0.35655517543611637,0.47519013825666545,0.1330260962990189,0.02793406655545817,0.005852582770222511,0.0014419406825185897,0.242617176170313,0.27897291367415816,0.2887547314171594,0.03878047199310847,0.5793355007533106,0.6217647408817755,0.6376195536663124,0.6437246963562753
