# drivers,s,efr,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,MRCA 0 all 4,MRCA 1 all 4,MRCA 2 all 4,MRCA 3 all 4
4,0.5,0.05,0.3,0.05,0.01206988854820655,0.2463619993186353,0.18732661702438314,0.13763566457390372,0.09981992504988563,0.31678590548498564,0.08267338297561688,0.15537080182656718,0.05678590548498563,0.13552810910833907,0.11290322580645161,0.12998814697747926,0.13016367887763056,0.12164073550212164
4,0.5,0.15,0.2,0.05,0.009454172876304024,0.1992827868852459,0.1885245901639344,0.15312965722801788,0.11200633383010432,0.33760245901639346,0.0814754098360656,0.19896241677906285,0.08032026247861225,0.14901678313970834,0.10344827586206896,0.1418555737321804,0.13463438735177866,0.14081508515815086
4,0.5,0.15,0.2,0.15,0.026452282157676348,0.2245850622406639,0.20387275242047026,0.1563969571230982,0.10916320885200553,0.27952973720608576,0.06612724757952976,0.1388489796103205,0.01952973720608575,0.10767606628129557,0.1084967320261438,0.15488837567359506,0.162483039348711,0.15918638072076055
4,0.5,0.15,0.3,0.05,0.011391151221659696,0.19931763152102136,0.18286374642306846,0.14709443099273609,0.10950913493286375,0.3498239049086507,0.08713625357693155,0.2085800800803935,0.0921742602841952,0.15502689001097725,0.08695652173913043,0.12313638873550524,0.1251880830574782,0.12794612794612795
4,0.5,0.15,0.3,0.15,0.027382383741224838,0.21917542566807585,0.20071364852809992,0.14823721056510103,0.10712484970717139,0.297366481790327,0.0692863514719001,0.15494624059636514,0.037375578714124356,0.113021939303069,0.09348441926345609,0.1481153778092373,0.14898550724637682,0.1446886446886447
4,0.5,0.15,0.4,0.05,0.012279873152958639,0.19135011132852034,0.1796100128196478,0.1483705552931651,0.11180082315633223,0.3565886242493759,0.09038998718035221,0.2188889081223514,0.10074809405281719,0.15904082387326576,0.07692307692307693,0.10613540197461213,0.128099173553719,0.12778535698044566
4,0.5,0.15,0.4,0.15,0.033279800142755174,0.21560492505353318,0.189418272662384,0.14346895074946467,0.10666488222698073,0.31156316916488225,0.08058172733761601,0.16798681847032937,0.05175014104436164,0.1146508650558263,0.10053619302949061,0.13594040968342644,0.14554875176636833,0.13246268656716417
4,0.5,0.15,0.4,0.25,0.04697317243442705,0.24463947342176123,0.2032512217014062,0.14517469499019314,0.1015258801236661,0.2584355573285463,0.06674877829859382,0.1088950094716495,0.0,0.08345425527225424,0.12951167728237792,0.15885310504144584,0.16388616290480865,0.15708724524845433
4,0.5,0.15,0.5,0.05,0.011922374031851014,0.19824210251501176,0.18066312766512924,0.14576625184927333,0.10529979984335568,0.358106344095379,0.08933687233487078,0.21602611474628103,0.10049010326757638,0.16010121046235193,0.08029197080291971,0.09482001755926252,0.10549132947976879,0.11701492537313433
4,0.5,0.15,0.5,0.15,0.03336505922165821,0.2140439932318105,0.19199450084602368,0.14213197969543148,0.1009412013536379,0.31752326565143824,0.07800549915397634,0.17361989892612656,0.05783078858038036,0.1178885201513206,0.09984152139461172,0.12351778656126482,0.13164417515835858,0.13839285714285715
4,0.5,0.15,0.6,0.05,0.014795678722404886,0.2078440582433067,0.17449506810709253,0.13832785345232504,0.10967590418036637,0.3548614372945045,0.09550493189290749,0.20831677905784354,0.09563712252870912,0.15578175975543687,0.06349206349206349,0.10677966101694915,0.09623149394347241,0.11375212224108659
4,0.5,0.15,0.6,0.15,0.04126840609661586,0.22248772926892277,0.18057349522087315,0.13756135365538621,0.10204081632653061,0.3160681994316714,0.08942650477912686,0.1676665048006277,0.056068199431671406,0.11062686261834503,0.07981220657276995,0.12336719883889695,0.1255364806866953,0.13192488262910798
4,0.5,0.25,0.2,0.05,0.008562560205501444,0.1532163116771915,0.1772985122551643,0.1608690998608584,0.1213207749116986,0.37873274108958577,0.09270148774483572,0.26059626709651385,0.1362260064475379,0.18305365126086565,0.05,0.11840726510653161,0.13190461817084215,0.13938789088489686
4,0.5,0.25,0.2,0.15,0.02485739110724944,0.17660836386989537,0.1945147519927468,0.1628196894714971,0.12202032412829134,0.31917947943032,0.07548524800725323,0.2011288816508926,0.07338286497331013,0.12804642856629334,0.07446808510638298,0.146524064171123,0.15944843658962907,0.15243619489559165
4,0.5,0.25,0.3,0.05,0.011671662733592703,0.16040563811467567,0.17666943044837044,0.15032846482556286,0.11818355762484853,0.3827412462529498,0.09337081794570977,0.25857059876947885,0.1364437668061325,0.18217998614042358,0.0546448087431694,0.11013916500994035,0.12057761732851986,0.12388629613915995
4,0.5,0.25,0.3,0.15,0.02693818306010929,0.18182206284153005,0.19313524590163936,0.15304815573770492,0.11552254098360656,0.32953381147540983,0.07686475409836066,0.20401901249611246,0.07932531641269334,0.13144505573849044,0.07923930269413629,0.13759098379901386,0.15008841732979664,0.14616457461645746
4,0.5,0.25,0.4,0.05,0.011487921945078292,0.16193248878747343,0.17625304902037925,0.1495790384766701,0.1191281768825242,0.38161932488787476,0.09376093552790474,0.256741946141526,0.13477053106892223,0.18115709960901788,0.0547945205479452,0.0913508260447036,0.11919642857142858,0.12467122567069963
4,0.5,0.25,0.4,0.15,0.032017285405617754,0.1835592221567472,0.18655470438027894,0.1510508740915341,0.11102926733451188,0.33578864663131014,0.08344529561972108,0.20741306650686522,0.08409428784422222,0.13126539310194124,0.08588957055214724,0.12627073301230604,0.1376678073177152,0.14174252275682706
4,0.5,0.25,0.5,0.05,0.01066010660106601,0.17589175891758918,0.17671176711767117,0.14801148011480114,0.11377613776137761,0.37494874948749485,0.09328823288232885,0.24292583440500748,0.12312088344437315,0.1744574659997253,0.08653846153846154,0.08624708624708624,0.09918793503480279,0.10110803324099724
4,0.5,0.25,0.5,0.15,0.032180679890000584,0.19232344508805804,0.1847756128956761,0.1459832660464572,0.10707389854309285,0.33766309753671525,0.08522438710432392,0.20303213709226536,0.08244724622927732,0.13157647035785025,0.0890909090909091,0.12260419835716459,0.13204559848005065,0.1314629258517034
4,0.5,0.25,0.6,0.05,0.01357592722183345,0.18502449265220433,0.17578726382085375,0.1410776766969909,0.11140657802659203,0.37312806158152556,0.09421273617914627,0.2360508398858043,0.11841133573872539,0.17011569619351313,0.061855670103092786,0.10060514372163389,0.09872611464968153,0.10416666666666667
4,0.5,0.25,0.6,0.15,0.03972415774728827,0.20242798649522303,0.18152431578191222,0.14165649019466992,0.10408735004669205,0.33057969973421447,0.0884756842180878,0.19123808594091146,0.0727342400330404,0.12100750267521702,0.08860759493670886,0.11249112845990064,0.12188365650969529,0.12373225152129817
4,0.5,0.35,0.2,0.05,0.009091483048172233,0.11686343834838057,0.16516194204179557,0.1585327356525033,0.12481848601553128,0.425531914893617,0.11429861622227724,0.32017432865225315,0.19503324126329327,0.22878376363056002,0.04861111111111111,0.09670448406266882,0.11735474006116207,0.13500597371565112
4,0.5,0.35,0.2,0.15,0.023446952313404816,0.1412658016604781,0.18231882848679545,0.16467103341816514,0.1295423255037757,0.3587550586173808,0.08768117151320456,0.2541002654920106,0.12629978460270422,0.16325666710413902,0.08718861209964412,0.12433549911399881,0.1414187643020595,0.13985305295160882
4,0.5,0.35,0.3,0.05,0.010550908131735624,0.12759062476448865,0.1689652573667948,0.15291280428065415,0.12193835255105887,0.4180420529052679,0.10795933034344563,0.30707423783494087,0.183075894420672,0.2185162115605316,0.07857142857142857,0.0980507974010632,0.10660124888492417,0.12715623459832429
4,0.5,0.35,0.3,0.15,0.026188900444360404,0.1457407582490309,0.18606410135199017,0.15443887680816867,0.1225772903469793,0.36499007279947054,0.08393589864800985,0.25458119104054994,0.12859762972880565,0.16414483406055932,0.06859205776173286,0.12455400583846903,0.14151422764227642,0.1386593204775023
4,0.5,0.35,0.4,0.05,0.009211392048124824,0.13788889933264403,0.17370053576463954,0.15095403703355578,0.12369583607481906,0.40454929974621673,0.09937934860949266,0.2897811697936673,0.16624299356642455,0.20575024347277984,0.061224489795918366,0.08997955010224949,0.1130952380952381,0.13013698630136986
4,0.5,0.35,0.4,0.15,0.029641014381381052,0.15803051926665934,0.18284114611922275,0.15232187945987485,0.11466681304204633,0.3624986277308157,0.08715885388077727,0.24442368893985883,0.11977556190250255,0.1564905893296497,0.08518518518518518,0.11774921847863841,0.13269288501951365,0.14198198198198198
4,0.5,0.35,0.5,0.05,0.009438587889188527,0.15469477813189508,0.17320421671978425,0.14746261338563374,0.11804363814660455,0.39715616572689383,0.0983044133458877,0.2735337653895167,0.1519097949447157,0.19555703600257437,0.05194805194805195,0.08557844690966719,0.09200283085633404,0.10640066500415628
4,0.5,0.35,0.5,0.15,0.030797578310081602,0.16741247696762307,0.18300868649644644,0.1486575414582785,0.1110818636483285,0.3590418531192419,0.08699131350355357,0.2355053477994399,0.11213713144170517,0.1509741463238273,0.0811965811965812,0.11949685534591195,0.12261776339446243,0.12749003984063745
4,0.5,0.35,0.6,0.05,0.012438234792980065,0.162719372976657,0.17379451354574885,0.14789572329187256,0.11211449991480661,0.3910376554779349,0.0968365915465259,0.26381631470400047,0.143010270209315,0.18735590210227368,0.0821917808219178,0.09842931937172775,0.10588235294117647,0.09331797235023041
4,0.5,0.35,0.6,0.15,0.03783958602846054,0.17795924967658475,0.18248706338939197,0.1464262613195343,0.10680789133247089,0.34847994825355755,0.08751293661060805,0.22058741751745992,0.09795981793933653,0.13666615084302342,0.07264957264957266,0.11449341208541572,0.12184315463003988,0.1247929320817228
4,0.5,0.45,0.2,0.05,0.007932187572906136,0.09596391632319776,0.15646628820281516,0.157943852554631,0.12800373279415195,0.453690022552298,0.13535184940814227,0.35573749135218957,0.230001684537719,0.25925601791452874,0.049019607843137254,0.09481361426256078,0.11829025844930417,0.12358444116198916
4,0.5,0.45,0.3,0.05,0.009003939223410242,0.10467079347214406,0.16554117426374038,0.15203526542862503,0.1231476270868505,0.4456012005252298,0.12334976199632357,0.34300836551280234,0.21851460252063568,0.2489729583460701,0.03125,0.09767025089605735,0.12011331444759207,0.11721159777914868
