# drivers,s,efr,repair,duplex rate,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,MRCA 0 all 4,MRCA 1 all 4,MRCA 2 all 4,MRCA 3 all 4
2,0.7,0.15,0.2,0.05,0.008626410086264101,0.5256211752562118,0.2901275529012755,0.11811546118115461,0.0366438103664381,0.0208655902086559,0.07617085787469442,0.029359233504938655,0.04591961710616499,0.1228725924143005,0.41025641025641024,0.4216580165521111,0.46175349428208384,0.49625468164794007
2,0.7,0.15,0.2,0.15,0.05202526941657377,0.5278706800445931,0.2671869193608324,0.10367892976588629,0.0320048309178744,0.01723337049424006,0.07896038919754128,0.0337279518770339,0.051717131548299294,0.08123040088914031,0.40714285714285714,0.4333861316437874,0.46748956884561893,0.48655913978494625
2,0.7,0.15,0.3,0.05,0.011104783599088838,0.5345482156416097,0.289958238420653,0.11266135155656795,0.03397873955960516,0.017748671222475323,0.0854312344812782,0.03280859316104632,0.051710070167503334,0.12095947302871732,0.37606837606837606,0.4328835227272727,0.4739770867430442,0.4919966301600674
2,0.7,0.15,0.3,0.15,0.06092116417066968,0.5311104831873411,0.2625035320712066,0.09821983611189601,0.03153433173212772,0.01571065272675897,0.08270001789471784,0.035318930839516954,0.053807837612028994,0.07322470860642379,0.4202226345083488,0.4417961268354969,0.477502691065662,0.49252013808975836
2,0.7,0.15,0.4,0.05,0.015742128935532233,0.547976011994003,0.2799850074962519,0.10744627686156921,0.03360819590204898,0.015242378810594703,0.09908121067800398,0.03534044977603963,0.059012110834705166,0.11690937048475897,0.4126984126984127,0.44459644322845415,0.47746541722445335,0.48023255813953486
2,0.7,0.15,0.4,0.15,0.07279666407519966,0.5318397059862888,0.25789808467029474,0.09470633967064811,0.029330694748745494,0.013428510848823239,0.08437302935925153,0.03809603513856904,0.05700603936597038,0.06307349424787449,0.4223300970873786,0.4497009966777409,0.47437654151822417,0.49776119402985075
2,0.7,0.15,0.5,0.05,0.020166073546856466,0.564650059311981,0.2724961870869344,0.099644128113879,0.031011692933401117,0.012031859006947974,0.11604951611698754,0.03901755238853085,0.07165816278331563,0.11343426009070946,0.42857142857142855,0.4492797118847539,0.47574626865671643,0.4914965986394558
2,0.7,0.15,0.5,0.15,0.0901749663526245,0.5457155675190668,0.240466576940332,0.0864064602960969,0.02664872139973082,0.010587707492148945,0.10203200499612235,0.0416126910234242,0.06571683793563815,0.04950874928315179,0.4338308457711443,0.4541269319302861,0.48059701492537316,0.5088265835929388
2,0.7,0.15,0.6,0.05,0.02998537298878596,0.5945880058508045,0.2591418820087762,0.07459775719161385,0.02901023890784983,0.012676743052169674,0.1460263174688185,0.04602575789463441,0.09361210689594889,0.10929691731775745,0.5121951219512195,0.4842148421484215,0.47412982126058323,0.5718954248366013
2,0.7,0.15,0.6,0.15,0.11674830884068113,0.5481688826685328,0.23186377420107301,0.06799626778633076,0.02437602052717518,0.010846745976207137,0.10704367511569678,0.04992552514551414,0.07634811358541482,0.032023733991490826,0.46053946053946054,0.47893617021276597,0.4813883299798793,0.5420240137221269
