s,efr,repair,duplex rate,r-u,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,MRCA 0 all 4,MRCA 1 all 4,MRCA 2 all 4,MRCA 3 all 4
0.5,0.35,0.2,0.05,0.15,0.005554512034776075,0.25628572195239757,0.2739420935412027,0.20243110526739475,0.12168943032709904,0.1400971368771299,0.0,0.08931357396994405,0.0,0.13148033377321272,0.15458937198067632,0.17129096429693225,0.24145361935547066,0.2556998939554613
0.5,0.35,0.3,0.05,0.25,0.006773655689870779,0.27758093650132,0.2810893427817146,0.1952897040433514,0.11251215784354592,0.1267542031401973,0.0,0.06976200698742788,0.0,0.1281799326864617,0.17435897435897435,0.19759729695907896,0.24480968858131488,0.2591604411241551
0.5,0.45,0.2,0.05,0.15,0.005449962531507596,0.21135635942502895,0.2716465699298317,0.2144560256148239,0.1351590707813884,0.16193201171741944,0.0,0.13178711328769402,0.008643640574971051,0.13593443478076195,0.15625,0.15519742143432716,0.23460815047021943,0.2554002541296061
0.5,0.45,0.3,0.05,0.25,0.0068910681155579115,0.2344288364696528,0.282798833819242,0.21075183320081278,0.12231645905115293,0.1428129693435816,0.0,0.11107615129574465,0.0,0.13315989517482854,0.1794871794871795,0.17486338797814208,0.24711027803811308,0.263676378117795
0.5,0.45,0.3,0.15,0.15,0.03689777250038481,0.2626822349759219,0.27084020493876027,0.1891065813488137,0.11216658970468589,0.12830661653143347,0.0,0.07547703305723594,0.0,0.09754597809856239,0.13528009535160906,0.19228193537585803,0.24518957538361613,0.26406976744186045
0.5,0.45,0.4,0.05,0.35,0.008798866186370616,0.2654423054210464,0.2863469942128263,0.19776780441714892,0.11066493445139955,0.13097909531120822,0.0,0.07946762855016246,0.0,0.12694928864787433,0.1342281879194631,0.18954393770856506,0.24087440709424623,0.26903553299492383
0.6,0.35,0.2,0.05,0.15,0.007120345511847788,0.30909303139955646,0.31457919925294736,0.19353332555153496,0.09664993580016341,0.07902416248395004,0.0,0.05470896927039315,0.0,0.1273730482075109,0.21311475409836064,0.2639728096676737,0.312430426716141,0.3323281061519904
0.6,0.35,0.3,0.05,0.25,0.009471432936144211,0.32401466544454627,0.32538955087076077,0.18744271310724106,0.08249312557286893,0.07118851206843874,0.0,0.04744565744214084,0.0,0.12361325973030857,0.22580645161290322,0.28854314002828857,0.3389671361502347,0.3374083129584352
0.6,0.45,0.2,0.05,0.15,0.0068697113541881655,0.2559778282277324,0.31282247840316063,0.2166170357048088,0.11109473125571248,0.0966182150543975,0.0,0.0998939805275362,0.0,0.13552327000925168,0.22317596566523606,0.21446671273900023,0.31545711592836945,0.34857765074179936
0.6,0.45,0.2,0.15,0.05,0.0392547928262214,0.29191403834260976,0.29695423623995054,0.1895794681508967,0.09737167594310452,0.08492578849721708,0.0,0.056981969993553004,0.0,0.09544442131995935,0.19023237495076803,0.25491234574439914,0.32644348414640495,0.3549991844723536
0.6,0.45,0.3,0.05,0.25,0.008334613611921953,0.2825702872945153,0.32309110462436624,0.20679059763404517,0.09790290367183899,0.08131049316331233,0.0,0.07658159594412772,0.0,0.13035269951907955,0.2073732718894009,0.24806306918580942,0.3339277223014741,0.36051263001485884
0.6,0.45,0.4,0.05,0.35,0.01055381935549977,0.3177929197192479,0.3238895435216968,0.19181310517956862,0.08663353655412674,0.06931707566986013,0.0,0.05186009131996129,0.0,0.12361012794963396,0.21359223300970873,0.27567306142189263,0.3427712749130022,0.3696581196581197
0.7,0.45,0.2,0.05,0.15,0.0077628793225123505,0.3006612823126585,0.34755220993753105,0.20167803654042185,0.0904623748660446,0.0518832170208317,0.0,0.06467743735026883,0.008116782979168298,0.12936772501798105,0.2558922558922559,0.2971398765539425,0.42626156275851695,0.468895800933126
0.7,0.45,0.3,0.05,0.25,0.010073416424790848,0.3318763872289568,0.354174492060782,0.18623868874850605,0.07577257981901997,0.04186443571794434,0.0,0.04694894826690667,0.018135564282055656,0.12357900493386317,0.2576271186440678,0.337277497684947,0.43897030466640957,0.4807480748074808
