s,efr,repair,duplex rate,r-u,MRCA 0,MRCA 1,MRCA 2,MRCA 3,MRCA 4,MRCA 5-300,egfr_c3h_sd_mse,braf_c3h_sd_mse,hras1_c3h_sd_mse,hras0_c3h_sd_mse,MRCA 0 all 4,MRCA 1 all 4,MRCA 2 all 4,MRCA 3 all 4
0.2,0.05,0.2,0.05,0.15,0.0015332720024532351,0.15716038025145662,0.13799448022079117,0.12036185219257896,0.09797608095676173,0.4849739343759583,0.1686564085664909,0.3497171742695684,0.23359390203582867,0.27120413540120036,0.0,0.042926829268292686,0.04888888888888889,0.03694267515923567
0.2,0.05,0.2,0.15,0.05,0.012082514734774067,0.1518664047151277,0.13143418467583498,0.12229862475442044,0.09862475442043223,0.48369351669941063,0.1730688608096256,0.35203495944757623,0.2339964730758991,0.2661466439271034,0.024390243902439025,0.04851228978007762,0.042600896860986545,0.03453815261044177
0.2,0.05,0.3,0.05,0.25,0.0028896166441918707,0.14871893662107494,0.13677518782508188,0.12174918127528414,0.10113658254671547,0.4887304950876517,0.17196270276152345,0.35712065111360297,0.2396018130003112,0.2752799417010421,0.06666666666666667,0.05310880829015544,0.04225352112676056,0.04113924050632911
0.2,0.05,0.3,0.15,0.15,0.013549160671462829,0.1523980815347722,0.13249400479616308,0.12026378896882493,0.09832134292565947,0.4829736211031175,0.1717890140843879,0.3509848396183858,0.23311712732447595,0.26477055869524074,0.05309734513274336,0.046420141620771044,0.039819004524886875,0.038883349950149554
0.2,0.05,0.3,0.25,0.05,0.029330740560687085,0.15183924809593258,0.1319073083778966,0.11886242100145844,0.09714795008912656,0.4709123318748987,0.16533191938149475,0.3410026160276976,0.22180034151174274,0.2474995276650649,0.03314917127071823,0.04108858057630736,0.041154791154791155,0.04567143830947512
0.2,0.05,0.4,0.05,0.35,0.004871794871794872,0.1523076923076923,0.1346153846153846,0.12512820512820513,0.09717948717948718,0.4858974358974359,0.17188153191222083,0.353253033188586,0.23588322142235224,0.2712549063051373,0.10526315789473684,0.05723905723905724,0.0380952380952381,0.045081967213114756
0.2,0.05,0.4,0.15,0.25,0.019442351168048228,0.15146948003014318,0.1359457422758101,0.12177844762622457,0.09781461944235116,0.47354935945742277,0.1634687330007718,0.34277634891760933,0.22431272388722992,0.25407188195000613,0.05426356589147287,0.04079601990049751,0.04212860310421286,0.04579207920792079
0.2,0.05,0.4,0.25,0.15,0.034030380745709216,0.15170645097652397,0.13118958374432826,0.12122706648254093,0.09439731702505424,0.46744920102584336,0.16406003297918487,0.3382431475632259,0.21857905498716224,0.2425419339493154,0.04927536231884058,0.03901170351105332,0.03458646616541353,0.04882017900732303
0.2,0.05,0.4,0.35,0.05,0.048212917160175575,0.15076987389395946,0.13084372605030306,0.11920852783390232,0.09356928865045636,0.4573956664112032,0.15923114569328878,0.3302826911498596,0.20938408925040888,0.22831052249515799,0.04335260115606936,0.036044362292051754,0.036741214057507986,0.04792518994739918
0.2,0.05,0.5,0.05,0.45,0.006549465701482247,0.15029300241296104,0.13271285763529816,0.11857980006894174,0.09858669424336436,0.4932781799379524,0.17798793641345764,0.360884200156369,0.24357930370129272,0.27729964453931444,0.05263157894736842,0.05504587155963303,0.046753246753246755,0.040697674418604654
0.2,0.05,0.5,0.15,0.35,0.02373718192176225,0.1521078617546525,0.1319787314849981,0.11621724268894797,0.09722749715153817,0.47873148499810103,0.16969907687556968,0.3475553737375607,0.2291661967079561,0.2567168394186027,0.04,0.04244694132334582,0.041726618705035974,0.0392156862745098
0.2,0.05,0.5,0.25,0.25,0.04082117004865314,0.1502313990744037,0.1312448083540999,0.11747953008187967,0.09398362406550374,0.4662394683754598,0.1633715064335651,0.33794464585409056,0.21789683194499146,0.23914281304878052,0.046511627906976744,0.03949447077409163,0.04159132007233273,0.031313131313131314
0.2,0.05,0.5,0.35,0.15,0.05667021537957579,0.15011055605601506,0.13299484071738596,0.11276717713536975,0.094423061174351,0.4530341495373024,0.15525591991512433,0.32658790265714166,0.20541613743560616,0.2215605556227315,0.044797687861271675,0.03982542280414621,0.04433497536945813,0.04429920116194626
0.2,0.05,0.5,0.45,0.05,0.06744850577449696,0.15079176092391952,0.12864626741278723,0.11316823431360876,0.09209429694011192,0.4478509346350756,0.15679485657122355,0.32270703720014343,0.20051598749961383,0.2132583704307636,0.04324801412180053,0.03908409001184367,0.043035631652012955,0.04418726985796949
0.2,0.05,0.6,0.05,0.55,0.0049800796812749,0.14790836653386455,0.1389442231075697,0.12699203187250996,0.10159362549800798,0.4795816733067729,0.16459685998054557,0.3492801185931211,0.2311156194048004,0.2665544287233067,0.0,0.037037037037037035,0.043010752688172046,0.03529411764705882
